var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,var_0023,var_0024,var_0025,var_0026,var_0027,var_0028,var_0029,var_0030,var_0031,var_0032,var_0033,var_0034,var_0035,var_0036,var_0037,var_0038,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.400209,0.697976,0.444136,0.695458,0.00801097,0.934964,0.553531,0.392938,0.220715,0.00332109,0.0010179,0.31942,0.8631190000000001,0.935022,-0.0237478,0.6373840000000001,0.0103139,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.751555,0.00224474,-0.0143997,0.165714,0.926446,0.323292,0.79709,0.0160991,0.181365,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.962819,0.952713,0.286367,0.0815276,0.0162947,0.211264,0.00559829,0.6255470000000001,0.161485,0.00730475,0.578469,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.0164474,0.501347,0.173423,0.33462800000000004,0.0112631,0.700786,0.91055,0.790438,-0.010516,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.191122,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.251537,-0.00306727,0.8147800000000001,0.742387,0.716699,0.0083896,0.8818729999999999,-6.70308E-4,0.00651487,0.680639,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,-0.00653841,0.369141,0.921722,0.249524,0.00720013,0.21699,-0.0175952,0.0291815,0.31261300000000003,1.0,2.0,0.07292760728411884,[4 25] 0.19727228824088952; [3 11] 0.18593547665771695; [34 31] 0.18168489004070654; [23 29] 0.18098943067106202; [22 12] 0.17637293355707945; [34 5] 0.16244184753454893; [0 22] 0.15311875858770466; [0 24] 0.15088621184256168; [34 12] 0.15083298938480094; [4 14] 0.14028416212467873; [25 11] 0.1377815923408474; [2 35] 0.13023021349707653; [21 12] 0.1281533254708026; [33 12] 0.1269754393242908; [3 31] 0.1260920071272599; [38 14] 0.12409397245249347; [30 31] 0.12393220260266677; [1 8] 0.12333763841668047; [18 12] 0.12270015070685411; [20 38] 0.11946799653089926; [1 29] 0.11848566407503013; [19 38] 0.11785584176370657; [11 12] 0.11633787347828048; [8 13] 0.11556612651446842; [18 27] 0.11531452433066754; [23 27] 0.11152045611874399; [18 25] 0.11081064490765861; [32 4] 0.10911654582096487; [16 5] 0.10751849401713072; [13 30] 0.10604526403114961; [0 5] 0.10345931979797468; [17 18] 0.10235090241281868; [21 38] 0.10156457612609487; [25 10] 0.08761287800806518; [16 7] 0.08321321167149319; [4 8] 0.08236571649202025; [22 26] 0.07638104190420808; [13 29] 0.07486515107805773; [9 25] 0.0723250793319864; [37 29] 0.0722274987517384; [24 12] 0.07087949856327534; [9 31] 0.05921033531431132; [6 24] 0.05888648479545491; [0 21] 0.054652437666621666; [0 11] 0.05239218320041788; [4 30] 0.05137476690811122; [35 14] 0.05102974877322563; [23 14] 0.049710423190050645; [36 5] 0.047465928914323406; [21 22] 0.04651305943975688; [37 38] 0.045124734387168554; [0 1] 0.03388806798403987; [18 34] 0.008960110683229881; [34 8] -0.00982835133624506; [11 14] -0.2534163455823098; [1 30] -0.5073606740986213; [18 26] -0.6301291313519155;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.978106,0.00419422,0.0120088,0.592529,0.667613,0.415613,0.922148,0.429753,0.932778,-0.00745441,0.306485,-0.012136,0.593881,0.016749,0.424826,0.00639125,0.188076,0.6958479999999999,0.853759,-0.00472357,0.739585,0.386999,0.213952,-8.939919999999998E-4,-0.00338537,0.684515,0.0423969,0.615915,0.0,3.0,0.0,-
0.127013,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.246882,-0.00368184,0.733398,-0.00266976,0.60258,0.0997978,0.173322,-0.0037419,0.782724,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.228697,0.00426336,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,0.00186876,0.7592260000000001,0.00990954,0.863242,0.8584639999999999,0.6927800000000001,-0.017707900000000002,0.6981109999999999,0.183913,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.0117311,0.00502209,0.951143,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.91478,0.120163,0.213278,-0.0130286,0.797971,0.599076,0.0103821,0.0117261,0.481244,0.00185633,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.0135507,0.4689100000000001,-0.00946649,0.107317,0.5486310000000001,0.2558,0.252272,-0.00713623,0.201612,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999996,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.22402,0.752073,0.00352251,0.607482,0.660209,0.7894180000000001,0.660573,-0.00807643,0.247277,-0.017036799999999998,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.925777,0.996568,0.00496441,0.380825,0.8023899999999999,0.00720013,0.794404,0.2513,0.15798099999999998,0.00139975,0.741001,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.421491,0.238848,0.23520700000000005,0.132996,-0.0155396,0.522203,0.00138802,0.94947,8.853760000000002E-4,0.728621,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,-0.00116142,0.902127,0.8308549999999999,-0.00492293,0.380589,0.455444,0.619646,0.958447,0.00908518,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.4941100000000001,0.00919309,0.120758,0.0767567,0.345107,0.00276964,0.6510199999999999,0.995503,0.0129989,0.838952,0.63871,0.51682,-0.011376100000000002,0.823644,0.799836,-0.0118517,0.60195,0.0120515,0.4400060000000001,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.051948,0.0287608,0.889958,0.00251612,0.450435,-0.00119989,0.66146,0.551168,0.344117,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.904704,0.22527600000000006,0.82144,0.00732023,0.397872,0.913908,0.0102971,0.368058,0.534751,0.719484,0.0761893,-2.69104E-4,0.8005329999999999,0.5511560000000001,0.00392416,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.88331,0.750143,0.6969310000000001,0.0164984,0.152489,0.06297559999999999,0.292044,0.219613,-0.00497276,1.0,9.0,-0.10091910052646559,[4 25] 0.19717270089819458; [34 31] 0.18186517534678373; [22 12] 0.17579293964382614; [1 30] 0.17154103143141547; [3 11] 0.16781368257367354; [23 29] 0.1675408129270533; [0 22] 0.152931683391223; [34 12] 0.15144405716422538; [0 24] 0.15089019389675454; [18 26] 0.1465965861744443; [4 14] 0.14505964289656645; [1 8] 0.13892157885396916; [34 5] 0.13801015952526652; [25 11] 0.1380039844896126; [30 31] 0.13475152227639958; [2 35] 0.12991041535158948; [1 29] 0.12865929142049426; [13 30] 0.12844136259282884; [21 12] 0.12839073538206533; [33 12] 0.12696906656948498; [3 31] 0.1260929420251854; [17 18] 0.1253154318564103; [18 12] 0.12268634026649675; [18 27] 0.11577474260439463; [8 13] 0.11557724677581276; [20 38] 0.1124966169916944; [18 25] 0.1111830128617894; [32 4] 0.10912837704472192; [16 5] 0.10533817272143052; [0 5] 0.10219576585600511; [21 38] 0.10192613842671959; [16 7] 0.08815936838146944; [25 10] 0.08743658093775263; [4 8] 0.08242211337144476; [0 1] 0.080336087045075; [18 34] 0.07918116757996603; [22 26] 0.07613017039055855; [13 29] 0.07492124438546847; [37 29] 0.07287857744395562; [9 25] 0.0723142648018876; [24 12] 0.0708801868454416; [34 8] 0.06570604959676728; [21 22] 0.06244189052203309; [9 31] 0.059199778465717584; [6 24] 0.05888759120009334; [0 21] 0.054677692325168684; [0 11] 0.05240442513040809; [4 30] 0.05139599552811885; [35 14] 0.05093129518614648; [36 5] 0.04723394549915603; [37 38] 0.044940083332588664; [11 14] -0.014478665191027435; [23 14] -0.04376074354329362; [38 14] -0.1412243897851453; [11 12] -0.6822366181873667; [19 38] -4.428554828177282; [23 27] -6.023033403330173;
