var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.400209,0.697976,0.444136,0.695458,0.00801097,0.0010179,0.31942,0.8631190000000001,0.6373840000000001,0.0103139,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.962819,0.00559829,0.6255470000000001,0.161485,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.191122,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.0083896,0.8818729999999999,-6.70308E-4,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,1.0,2.0,-190.6951229386955,[16 17 18 14 15] -0.9699673118631373; [0 16 1 17 18] -1.6778537088354812; [16 17 18 3 5] -2.0669984674107833; [16 17 18 13 14] -2.2953565085565186; [16 17 18 11 12] -2.5350594187349604; [17 18 4 5 22] -2.7421111011560084; [16 1 17 2 18] -4.175029924971149; [17 2 18 4 5] -5.63084684301437; [17 4 5 21 22] -7.0476363909717; [17 18 3 4 5] -7.638078129817924; [3 4 5 21 22] -9.458277254638638; [2 3 4 5 6] -11.113501282475266; [3 19 4 21 22] -12.956451857420449; [17 2 3 4 5] -15.593943094181625; [19 4 20 21 22] -15.812511538461214; [0 16 1 18 4] -15.922039523001152; [16 18 3 4 5] -16.681970553886583; [17 6 7 8 9] -19.89251987981557; [0 16 1 17 20] -22.16897851302765; [16 17 2 3 5] -22.707919869855537; [2 3 4 5 22] -24.181237192631972; [2 3 4 20 5] -25.855801592523793; [16 2 18 3 5] -26.836051118944628; [0 1 20 21 22] -30.032928666274813; [4 5 9 11 12] -32.32275147749095; [3 4 5 13 14] -32.65599102879267; [2 3 4 5 8] -33.87324136177027; [17 18 8 11 12] -39.46800432346529; [2 3 4 5 10] -39.99328807130228; [1 6 8 9 10] -41.105549506557; [19 20 21 22 10] -42.241732853723555; [2 19 20 21 22] -44.39382332987212; [0 1 6 9 10] -45.33942884947453; [20 21 22 11 12] -45.43476535762409; [16 2 3 4 5] -45.77212974784226; [16 2 18 4 5] -46.34906338894044; [2 3 4 5 21] -47.60851863771976; [2 18 3 4 5] -51.651493647859446; [3 19 20 21 22] -53.1811359048144; [16 17 11 12 15] -53.252386837658236; [2 3 4 5 12] -54.6807904527593; [2 3 4 5 14] -54.75417902259758; [20 21 8 11 12] -54.92754060661256; [16 11 12 13 15] -55.129202679916965; [6 7 8 9 10] -55.75916247576077; [19 20 21 6 22] -56.093017161145895; [0 1 2 19 20] -57.49939974172244; [0 1 3 4 5] -61.18208279571393; [17 11 12 13 15] -66.80365737206678; [17 19 20 22 13] -70.91151462999028; [17 18 9 11 12] -76.59378286294671; [2 19 4 5 22] -77.19095427264973; [3 6 7 9 10] -81.05084683251809; [17 18 19 11 12] -89.90861483917851; [0 1 4 13 15] -93.62335106578581; [9 11 12 13 15] -98.64442302341581; [16 18 4 11 12] -102.3837761627671; [8 9 10 13 14] -105.3186074163948; [3 4 5 11 12] -108.00226279467438; [16 18 11 12 15] -109.69949115235318; [0 1 2 3 5] -113.24357827552525; [16 18 9 11 12] -114.4438171583003; [0 1 20 11 12] -115.92269960828285; [0 1 6 8 9] -122.75098626250494; [2 3 4 5 13] -122.92880672904725; [0 1 19 20 21] -135.45978697278906; [0 1 22 13 14] -139.46598450271682; [11 12 13 14 15] -139.96269854801207; [2 3 4 14 15] -141.97532742302772; [2 4 9 11 12] -142.32760785058406; [16 18 7 8 9] -145.89480741593124; [0 1 19 20 22] -154.21177572783247; [0 1 6 7 9] -180.1277406828339; [0 1 22 11 12] -193.13038441846817; [0 1 18 11 12] -214.9039273461481; [19 20 22 11 12] -228.7088621823891; [0 1 2 3 4] -234.99909327703264; [0 1 4 11 12] -241.50188613967254; [9 11 12 14 15] -254.81841842772212; [2 4 5 11 12] -256.0023162384507; [1 10 13 14 15] -288.9995658329399; [1 2 3 4 5] -302.14725788725576; [0 1 19 21 22] -319.49964526529743; [2 3 5 13 14] -348.9979872642843; [19 21 22 11 12] -363.4927164493546; [2 3 5 11 12] -375.7232962595616; [1 6 7 8 9] -375.85759975168963; [2 3 4 11 12] -378.0238822257435; [0 1 10 13 14] -393.2446297493743; [19 20 21 22 11] -402.91591814248335; [0 1 19 20 11] -414.10434619773997; [0 16 1 13 15] -537.327549761706; [3 11 12 13 14] -606.6333273199159; [2 9 11 12 15] -659.0619918078903; [0 1 9 11 12] -662.2475031220281; [0 1 10 11 12] -724.0518571050188; [0 16 1 11 12] -808.0709426545264; [0 1 6 11 12] -933.5072423395854; [0 1 11 12 15] -1409.7132154372557; [0 1 11 12 13] -2842.3182826802777;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.978106,0.00419422,0.429753,0.932778,-0.00745441,0.593881,0.016749,0.424826,0.00639125,0.188076,0.6958479999999999,0.853759,0.0,3.0,0.0,-
0.127013,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.246882,-0.00368184,0.733398,-0.00266976,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.0117311,0.00502209,0.951143,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.599076,0.0103821,0.0117261,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999996,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.7894180000000001,0.660573,-0.00807643,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.925777,0.996568,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.522203,0.00138802,0.94947,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.4941100000000001,0.00919309,0.120758,0.0767567,0.345107,0.00276964,0.6510199999999999,-0.011376100000000002,0.823644,0.799836,0.0120515,0.4400060000000001,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.904704,0.22527600000000006,0.82144,0.00732023,0.397872,0.0761893,-2.69104E-4,0.8005329999999999,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.0,9.0,0.0,-
