var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.400209,0.697976,0.444136,0.695458,0.00801097,0.0010179,0.31942,0.8631190000000001,0.6373840000000001,0.0103139,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.962819,0.00559829,0.6255470000000001,0.161485,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.191122,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.0083896,0.8818729999999999,-6.70308E-4,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,1.0,2.0,0.5723597661221165,[0 4] 0.6406672186873758; [0 17] 0.6284718761837137; [17 18] 0.6224583440017746; [4 6] 0.6190747418609069; [17 4] 0.6188024829962296; [0 18] 0.6167206923162183; [4 14] 0.614500196705079; [17 14] 0.6092551524452785; [0 6] 0.60885792744801; [0 14] 0.6074816210767942; [0 3] 0.6057813441799886; [0 9] 0.6028124656124685; [17 6] 0.6015311105701676; [18 6] 0.6013918221265322; [18 14] 0.5999714344650302; [18 4] 0.5995166968769875; [17 12] 0.597513824271623; [6 14] 0.5973271117657939; [0 12] 0.5956622235208038; [4 20] 0.5932967352353629; [0 20] 0.5928599787756772; [16 17] 0.5878198927804504; [6 9] 0.5875573471552494; [4 5] 0.5871018504565683; [3 4] 0.584785086413627; [17 9] 0.5842040819054828; [4 12] 0.5839063066469472; [4 9] 0.583512557277999; [17 3] 0.5832329208094574; [0 16] 0.5830556482760068; [0 2] 0.5824069023539737; [4 22] 0.5822982565152264; [0 8] 0.5801196178199871; [0 5] 0.5801034383305449; [12 14] 0.579203547115731; [0 22] 0.578263324453886; [4 21] 0.5774186601061357; [0 21] 0.5773749819887487; [17 5] 0.5767814976732695; [0 10] 0.5765541961244064; [3 6] 0.5760563387444315; [6 12] 0.5758623239572016; [18 3] 0.5754795124618485; [17 21] 0.5743713168230508; [4 8] 0.5741559182324432; [9 14] 0.5735958654084581; [18 12] 0.5722287458133989; [0 7] 0.5716167288459442; [16 18] 0.5710643622202547; [2 4] 0.5710214553919654; [5 14] 0.5686402108038674; [17 20] 0.5685440717380785; [17 8] 0.5680454352087736; [3 14] 0.5677913877169062; [18 9] 0.5669056277062666; [17 22] 0.5663014279978948; [4 10] 0.5659688111232744; [16 4] 0.5648365911641013; [21 14] 0.5643222620670766; [17 2] 0.5612584780283194; [6 8] 0.5606667276252021; [18 21] 0.5600186558659048; [4 7] 0.5595943733755466; [20 6] 0.5593008997205389; [9 12] 0.5586284824562745; [20 14] 0.5577417058710966; [18 10] 0.5562306359426821; [3 9] 0.5554613778564111; [18 20] 0.5547394591357168; [2 14] 0.5545070380171186; [17 10] 0.554179820343655; [3 12] 0.5531958773668443; [3 21] 0.5531539539043968; [16 14] 0.5514660930016164; [0 19] 0.5511119626355097; [17 19] 0.5506049673606584; [10 14] 0.5503203110257866; [2 6] 0.5501482025380523; [19 4] 0.5495885108672818; [21 9] 0.5495198027870672; [5 9] 0.5492345845214642; [17 7] 0.5490869480341809; [18 5] 0.5490645760523266; [20 9] 0.5489999219036719; [20 12] 0.5483082436605137; [2 9] 0.5482180212400435; [18 22] 0.5475038627773774; [6 10] 0.5473473557297706; [5 12] 0.5471144127786955; [3 5] 0.5467042366090524; [16 12] 0.5459507639547942; [21 6] 0.5453975964610996; [5 6] 0.544841036410513; [18 8] 0.5442398135779374; [0 13] 0.5438879890116212; [16 3] 0.542951278498915; [8 12] 0.5426521432210589; [8 14] 0.5425864005666707; [3 8] 0.5422361337294007; [2 18] 0.5417504489961142;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.978106,0.00419422,0.429753,0.932778,-0.00745441,0.593881,0.016749,0.424826,0.00639125,0.188076,0.6958479999999999,0.853759,0.0,3.0,0.0,-
0.127013,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.246882,-0.00368184,0.733398,-0.00266976,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.0117311,0.00502209,0.951143,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.599076,0.0103821,0.0117261,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999996,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.7894180000000001,0.660573,-0.00807643,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.925777,0.996568,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.522203,0.00138802,0.94947,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.4941100000000001,0.00919309,0.120758,0.0767567,0.345107,0.00276964,0.6510199999999999,-0.011376100000000002,0.823644,0.799836,0.0120515,0.4400060000000001,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.904704,0.22527600000000006,0.82144,0.00732023,0.397872,0.0761893,-2.69104E-4,0.8005329999999999,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.0,9.0,0.0,-
