var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,var_0023,var_0024,var_0025,var_0026,var_0027,var_0028,var_0029,var_0030,var_0031,var_0032,var_0033,var_0034,var_0035,var_0036,var_0037,var_0038,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.400209,0.697976,0.444136,0.695458,0.00801097,0.934964,0.553531,0.392938,0.220715,0.00332109,0.0010179,0.31942,0.8631190000000001,0.935022,-0.0237478,0.6373840000000001,0.0103139,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.751555,0.00224474,-0.0143997,0.165714,0.926446,0.323292,0.79709,0.0160991,0.181365,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.962819,0.952713,0.286367,0.0815276,0.0162947,0.211264,0.00559829,0.6255470000000001,0.161485,0.00730475,0.578469,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.0164474,0.501347,0.173423,0.33462800000000004,0.0112631,0.700786,0.91055,0.790438,-0.010516,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.191122,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.251537,-0.00306727,0.8147800000000001,0.742387,0.716699,0.0083896,0.8818729999999999,-6.70308E-4,0.00651487,0.680639,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,-0.00653841,0.369141,0.921722,0.249524,0.00720013,0.21699,-0.0175952,0.0291815,0.31261300000000003,1.0,2.0,-32671.097022346254,[16 3 8 14] -146.64450273481506; [0 33 35 28] -49.93860068766245; [19 4 9 30] -1828.1348379100734; [18 3 22 27] -986.1057582391095; [17 13 14 15] -538.9764276020711; [0 1 30 31] -28189.675971613826; [3 37 38 27] -1407.626502774832; [21 22 11 12] -42646.87876275599; [0 33 22 31] -13.13566984926913; [18 19 20 12] -142.49558301461985; [32 33 34 4] -222.15247663569676; [0 20 22 11] -802.6894897687645; [4 23 24 25] -2.541418064761505; [35 36 37 38] -315.94881745340444; [20 11 13 30] -1803780.6764704545; [22 25 13 31] -40.51825755620722; [26 27 28 29] -1146.022581082506; [3 35 7 8] -328.98534577018086; [21 38 11 14] -73301.07808040947; [0 1 21 22] -13487.696954013576; [16 26 11 12] -3596.541461228041; [6 24 27 13] -78.58498574616175; [0 34 19 27] -84.10382937849327; [1 5 30 31] -29258.437955209007; [21 22 26 30] -91772.49282669894; [22 24 12 31] -31.610386074860166; [3 4 36 5] -71.26126057844198; [19 20 23 29] -362.3022654935201; [16 32 17 13] -396.01386590988903; [18 35 11 30] -109727.70348321975; [18 19 20 30] -679.5472546770427; [0 34 3 22] -35.57454278748484; [34 19 12 13] -239.97279391617562; [35 36 25 31] -2230.55213308477; [32 33 34 19] -489.148063811141; [33 34 36 22] -444.6020389714462; [0 1 7 30] -157234.56802827536; [0 17 19 13] -171.6218421826453; [0 22 10 11] -180.4803199089629; [36 21 38 23] -320.2386058384255; [19 35 36 38] -155.47529968582887; [0 4 22 38] -50.77555629815542; [3 23 24 11] -120.45607316992486; [1 35 22 23] -278.5069225782293; [18 19 20 8] -324.2687956713444; [16 4 21 11] -13191.1307806416; [32 33 34 36] -33181.83720182398; [33 35 7 15] -1097.7639677773486; [33 19 29 30] -600.3235580228354; [7 23 24 25] -0.11685326729302058; [18 19 20 38] -438.0262260428286; [27 13 30 31] -903.1774446988761; [34 26 27 29] -5873.574363543006; [21 23 24 25] -7.720789044055222; [33 18 6 25] -324.62060973011353; [35 37 38 31] -254.0935672940471; [18 11 13 30] -302757.07603548374; [0 1 8 10] -1802.107654425102; [0 3 22 28] -13.27494172964834; [18 19 13 15] -459.96324615127514; [18 19 20 22] -302.0123279574654; [32 33 34 29] -135.70088678073122; [0 5 22 29] -24.765476384939646; [21 22 38 12] -159.8228354291188; [20 11 27 12] -20603.32975315756; [32 33 34 8] -227.83734229754054; [34 3 22 7] -233.69551378514709; [0 1 7 15] -3348.2103285609855; [16 18 19 20] -765.3159408093944; [0 1 18 15] -27252.1330362376; [0 21 22 26] -235.05900600750735; [0 2 11 12] -3860.8606371638725; [0 1 20 13] -14109.330426653285; [37 23 24 25] -11.084965737957676; [21 23 30 31] -9243.125834522987; [32 33 2 34] -2882.4081456327413; [32 21 30 31] -10662.72862355066; [4 26 11 12] -1226.1577958854311; [17 23 11 12] -261.9580144616278; [21 22 23 11] -48522.701086396206; [11 12 30 31] -29157.848453848743; [23 11 12 30] -15455.427911785873; [37 14 30 31] -11880.701182575578; [0 1 6 30] -35278.14208434376; [6 23 30 31] -653.0139045998367; [34 4 11 12] -36893.45895796412; [3 21 22 12] -483.0598742296487; [0 1 38 11] -10899.814673349569; [35 21 11 12] -19096.30565928058; [4 21 22 10] -5644.641141777669; [0 21 37 22] -3656.552861068514; [1 20 11 12] -219723.27317095204; [0 1 7 27] -1922.3937639070962; [23 24 11 30] -2742.1412709847027; [3 22 27 14] -37.56235738165902; [32 3 23 28] -68.21212361885196; [35 36 27 12] -152.99245068735942; [17 5 37 15] -202.99842530530856; [0 37 26 15] -433.5464312540737; [19 24 9 12] -41.80721983520094;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.978106,0.00419422,0.0120088,0.592529,0.667613,0.415613,0.922148,0.429753,0.932778,-0.00745441,0.306485,-0.012136,0.593881,0.016749,0.424826,0.00639125,0.188076,0.6958479999999999,0.853759,-0.00472357,0.739585,0.386999,0.213952,-8.939919999999998E-4,-0.00338537,0.684515,0.0423969,0.615915,0.0,3.0,0.0,-
0.127013,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.246882,-0.00368184,0.733398,-0.00266976,0.60258,0.0997978,0.173322,-0.0037419,0.782724,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.228697,0.00426336,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,0.00186876,0.7592260000000001,0.00990954,0.863242,0.8584639999999999,0.6927800000000001,-0.017707900000000002,0.6981109999999999,0.183913,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.0117311,0.00502209,0.951143,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.91478,0.120163,0.213278,-0.0130286,0.797971,0.599076,0.0103821,0.0117261,0.481244,0.00185633,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.0135507,0.4689100000000001,-0.00946649,0.107317,0.5486310000000001,0.2558,0.252272,-0.00713623,0.201612,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999996,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.22402,0.752073,0.00352251,0.607482,0.660209,0.7894180000000001,0.660573,-0.00807643,0.247277,-0.017036799999999998,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.925777,0.996568,0.00496441,0.380825,0.8023899999999999,0.00720013,0.794404,0.2513,0.15798099999999998,0.00139975,0.741001,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.421491,0.238848,0.23520700000000005,0.132996,-0.0155396,0.522203,0.00138802,0.94947,8.853760000000002E-4,0.728621,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,-0.00116142,0.902127,0.8308549999999999,-0.00492293,0.380589,0.455444,0.619646,0.958447,0.00908518,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.4941100000000001,0.00919309,0.120758,0.0767567,0.345107,0.00276964,0.6510199999999999,0.995503,0.0129989,0.838952,0.63871,0.51682,-0.011376100000000002,0.823644,0.799836,-0.0118517,0.60195,0.0120515,0.4400060000000001,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.051948,0.0287608,0.889958,0.00251612,0.450435,-0.00119989,0.66146,0.551168,0.344117,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.904704,0.22527600000000006,0.82144,0.00732023,0.397872,0.913908,0.0102971,0.368058,0.534751,0.719484,0.0761893,-2.69104E-4,0.8005329999999999,0.5511560000000001,0.00392416,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.88331,0.750143,0.6969310000000001,0.0164984,0.152489,0.06297559999999999,0.292044,0.219613,-0.00497276,1.0,9.0,-28416.896515852608,[16 3 8 14] -209.44749468393283; [0 33 35 28] -991.9536674253835; [19 4 9 30] -106.97082324515499; [18 3 22 27] -32494.891510297522; [17 13 14 15] -106.9556329240082; [0 1 30 31] -2.1493334163643714; [3 37 38 27] -3192.5063283778372; [21 22 11 12] -4937.45202981976; [0 33 22 31] -1880.164411696976; [18 19 20 12] -289.49396665366146; [32 33 34 4] -629.1038247286583; [0 20 22 11] -2460.4698839791254; [4 23 24 25] -539.1958991339542; [35 36 37 38] -427.6947261332521; [20 11 13 30] -1112.6238115714175; [22 25 13 31] -1280.3366684910072; [26 27 28 29] -543.4338360904653; [3 35 7 8] -826.1609415335233; [21 38 11 14] -8942.944554977783; [0 1 21 22] -20730.3201258479; [16 26 11 12] -608.2314403059139; [6 24 27 13] -466.60458367884553; [0 34 19 27] -2248.8753647255216; [1 5 30 31] -0.3679149051165881; [21 22 26 30] -1091.3134723530736; [22 24 12 31] -148.21971541754638; [3 4 36 5] -1510.0165547096865; [19 20 23 29] -7244.03589720179; [16 32 17 13] -61.05461481590144; [18 35 11 30] -1984.1666240447216; [18 19 20 30] -636.5331860685377; [0 34 3 22] -1248.5694825385062; [34 19 12 13] -126.5988210042479; [35 36 25 31] -257.8914456040239; [32 33 34 19] -6714.961039548005; [33 34 36 22] -4614.006777652205; [0 1 7 30] -819.6059939676661; [0 17 19 13] -465.90763935900986; [0 22 10 11] -2548.926323424724; [36 21 38 23] -12893.22383086664; [19 35 36 38] -1742.2349905904493; [0 4 22 38] -1414.0449880341703; [3 23 24 11] -12702.348350619855; [1 35 22 23] -318053.7444856735; [18 19 20 8] -291.34347970557894; [16 4 21 11] -179.62252155809594; [32 33 34 36] -482.74724241355153; [33 35 7 15] -7010.3396035999485; [33 19 29 30] -1501.9176941254525; [7 23 24 25] -3089.0437150626262; [18 19 20 38] -1367.2894453882654; [27 13 30 31] -0.00268006515185677; [34 26 27 29] -1324.7617645151654; [21 23 24 25] -608.5722328594111; [33 18 6 25] -520.3083355708721; [35 37 38 31] -268.3903488448796; [18 11 13 30] -1612.5629120974672; [0 1 8 10] -2073.8347238735732; [0 3 22 28] -270.3224660992346; [18 19 13 15] -496.14204420322284; [18 19 20 22] -30383.60254419127; [32 33 34 29] -950.2987456532029; [0 5 22 29] -2926.523081435353; [21 22 38 12] -1134.201153748041; [20 11 27 12] -2173.45693206956; [32 33 34 8] -4020.5657553372603; [34 3 22 7] -6723.115672254678; [0 1 7 15] -5760.979647236422; [16 18 19 20] -218.62029342228368; [0 1 18 15] -3937.2557482180637; [0 21 22 26] -850.9621883796741; [0 2 11 12] -577.6274970001223; [0 1 20 13] -1090.2600947698434; [37 23 24 25] -565.3270669354823; [21 23 30 31] -0.1438622668195967; [32 33 2 34] -430.04895201984095; [32 21 30 31] -0.7766301837403612; [4 26 11 12] -914.0378517370448; [17 23 11 12] -1515.453794079115; [21 22 23 11] -833375.2999367581; [11 12 30 31] -3.243954762418282; [23 11 12 30] -2549.714609681354; [37 14 30 31] -0.629717673841053; [0 1 6 30] -975.1797137944491; [6 23 30 31] -4.6189305668514996E-4; [34 4 11 12] -848.4710129344671; [3 21 22 12] -344.03839283346156; [0 1 38 11] -1403762.4837106145; [35 21 11 12] -867.7157199827794; [4 21 22 10] -607.4051253326852; [0 21 37 22] -373.15945247399367; [1 20 11 12] -5873.084206705013; [0 1 7 27] -21968.407306811332; [23 24 11 30] -11139.312025939023; [3 22 27 14] -9097.029192557065; [32 3 23 28] -97.17308526190533; [35 36 27 12] -1707.9532839321862; [17 5 37 15] -1219.9542433822612; [0 37 26 15] -138.12298081397705; [19 24 9 12] -165.06172206422855;
