 var_0057, var_0058, var_0059, var_0060, var_0013, var_0014, var_0015, var_0016, var_0017, var_0002, var_0018, var_0062, var_0046, var_0095, var_0035, var_0050, var_0048, var_0068, var_0099, var_0007,is_anomaly,subspaces
-1.1098831749690783,-1.0969941366947744,1.6322830775350319,-0.6337736974412523,1.5965650289024702,0.4992702521008261,-0.001985259256162201,-0.5556566462112216,-1.2546474723122074,1.000405343901752,-0.9831023033106725,-1.291567131419595,-0.14550337584131484,-1.0136877361987668,1.5593112011026131,1.0582345849844106,-1.0628827295425525,1.3990437387901682,-0.9926743407233299,-1.2348664837159087,0,-
1.8559252476185735,0.5231383834378903,-1.091093691896637,-0.21378122726741502,1.65080999568641,-0.337237945449044,-0.9449798803667175,-1.1851949047876897,-0.6192602254770673,1.5548989628789238,-0.969228736673471,-0.5807403105697598,1.0064435405117655,-0.6361371457321867,-0.7295607498491777,-0.09466309042904014,1.2858495196824993,-1.1204584519728693,1.9798898318763358,-1.177620248717879,0,-
0.7493206466780749,0.9025127721469592,0.7431448030175112,1.1649529033510209,-1.224195248694267,0.6213755757524027,0.8297693884805281,0.04455648095881219,1.5529062964743279,-0.29727590243012053,0.31549562820984495,1.4601689106334539,-1.1423801182897626,-0.6674478884965206,-0.7954798607486459,-0.8666239391517224,-0.9831159879470177,-0.914974890510852,-0.5669384420586107,-0.7833612692514552,1,[0 1 2 3];
-1.1865241300271507,-0.8129403738604982,1.670400395491926,-1.068847385407724,0.5807241905728158,-0.9213984805897112,-0.6670134879531349,-1.246900157503752,1.126884406606851,-1.0926475618252083,1.071089323699297,1.0761887547278874,0.9820127230356661,-1.0035065066051037,-0.774953615028403,-1.1565913985299552,1.0058023693014433,1.3977808407770491,0.27251044515828116,0.25568273227759314,0,-
1.7051935140724641,1.2591841563461466,-1.107062664379798,-0.3908559257610804,1.5348781502294724,-0.8576336891329931,-0.5460210834570315,-1.2754997288081775,1.173472911848484,0.4380885702354392,0.8283589266868034,0.785682057931813,-0.3514595003850218,-0.9814215769863731,-0.7385800762448266,-1.1421139179612476,-1.1333603574808961,0.18979920576826873,0.899921071428961,1.7106058495205239,0,-
-1.1157283801687337,0.3760970415457833,-0.4614918740001598,0.9304820355101208,-0.5762409694772289,1.1209184178639764,-1.1811902968757515,0.6354414181925816,0.7525294043323942,-0.04393300910121924,1.4048867814891706,1.4951697174763543,-0.3651915361884752,-0.9365195547009136,-0.765314826836084,-1.0956439758463226,-1.1074689402929696,-1.1019075401464957,-1.0032827567006617,0.237495545620224,0,-
-1.18143047232204,-0.9763165908799563,-1.0602834098119698,-0.33445386421233336,0.027275163025524646,-0.4860230850613131,-0.4796169779861371,-0.8257984398788232,-1.3122779146894499,0.6317817947024036,0.5955179048302378,-1.2952224330733622,0.2577668453804588,-0.9399591814525952,-0.7843885521836373,1.0488989367647987,1.7954560452749133,-0.10420466309875308,0.6565344135554367,-1.1634061713991188,0,-
1.517769590556329,-0.37800368655764865,-1.0140684620779759,-1.096878978038965,1.7815859339750342,-1.1931715914441354,1.34860805085809,0.7316120076048169,0.3143921197457545,-0.23814516245616352,-1.020642553136883,0.2935585395269472,-1.1357109872658222,1.0292870618754593,-0.6190241051702775,-1.0806334608627768,0.5600934388862508,-1.1403344375826476,-0.8949535595607218,-1.1604212721590605,0,-
1.4799433989893336,1.8107416082405048,-1.137342101164177,0.19357402407413088,1.5680259844589286,0.6990416753774442,0.5341380323351288,-1.1734285742200155,0.37616382709571516,0.2159538188673836,-1.0250047822638564,0.6087849365993726,-0.744873171463428,-0.04377773328126909,1.8113086958998117,-1.156929914866279,-1.0984858168285765,-0.3661545449853203,1.11961325047965,1.4878425305930085,0,-
0.009242854455914693,-1.134114846900383,-0.2317850403679084,0.5185569007434054,0.5492297749601898,0.2367334737311391,0.568610390248424,-1.2067439474285357,-0.8897314472566706,-0.7144856772808083,0.26129034251597194,-1.2749906579923445,0.7362001274633134,-0.8047560174581584,-0.7611199230905109,-0.9183535525457519,-1.0772337545146395,0.23438525984293343,-1.0201589286616184,-0.030322741158678824,0,-
-1.1294613657051602,-0.8926888272454896,-0.46237518487653456,1.2753771926278927,-1.2005651154935197,-0.1373788523159655,-1.18588500566128,-0.8081460183817395,-0.5019043705013084,-0.10536574175848287,-0.9461996380082978,-0.612557565764167,-1.1489819928539011,0.8200932815403826,2.2335390874517,0.9987815672566379,-0.247701864199863,1.5480778184678103,-1.0244773016181636,-0.7586727805762934,0,-
-0.3611081936905014,0.9128501545514189,0.3555461502332698,-1.112556919581209,-0.026315771255639657,1.0331264498177548,-1.1590724819854734,1.7333499720412986,0.4373763623817143,-0.710877311292296,-0.9328200555040764,-1.1704838184530542,-0.8611618486177444,1.342862131298036,-0.7735046753597403,1.2715367682281398,0.586236673142041,-0.4794095428236684,-1.0269189839249993,-0.03504098566104305,0,-
-1.103736886313504,0.8761818746005342,0.5344503402673558,1.6860521615268127,1.5873443931039943,1.879497506219424,-1.2087878358419164,-0.11190704426464186,-0.8630073004183865,-0.9325311483304447,0.43060310877669,-0.7865541854512783,0.24689412458763574,-1.0148565369833649,-0.7802522412105684,-1.064968657796955,-0.4222084836689556,-0.8286035691301852,1.2803088944482017,0.7417533548680556,0,-
1.4647791435915614,-1.1415384456630133,-0.6322438407377035,-1.097769460643028,1.3909390437658287,-0.5822564078581541,-0.3346719776455004,1.7026091361404105,-1.2360981154905335,-0.15738232872164398,-1.0019416992834458,-0.3979874020750812,1.4359633110627186,-0.18857966992342498,0.7252998464463114,-0.6778880477203796,-0.7158899115740601,-0.5538084698986726,-0.9956277700396081,-1.2123315627639966,0,-
-0.035912124027665006,-0.09041318074481891,-1.116278786554107,1.4021922107883158,1.2792981405233625,-1.2408158375588862,0.10446298369236921,0.08140113741225093,-1.1765900772124005,-1.1254549490909271,1.1580643336847443,-1.2207587643538071,0.1809132183337977,0.6542899777216061,0.2669230261558289,0.7441122791651952,0.8724048406629252,1.1292863003620652,0.4951396282841626,1.7409726905909721,0,-
-1.1239144843564735,-0.6499417353925141,-0.8751626127802311,-0.34053900891822825,-1.2634443504311572,-0.9805912890320174,-1.000012710500647,-0.77123976938993,1.1357853258544985,1.4459088112610252,0.17810146390722037,0.1597976299670659,1.786655092974825,0.5084100356792622,-0.2718265880901489,-1.1096243072319176,-0.595492719635892,-1.1642482443074638,1.8029734990808641,-1.1692257663333205,0,-
