var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,var_0023,var_0024,var_0025,var_0026,var_0027,var_0028,var_0029,var_0030,var_0031,var_0032,var_0033,var_0034,var_0035,var_0036,var_0037,var_0038,var_0039,var_0040,var_0041,var_0042,var_0043,var_0044,var_0045,var_0046,var_0047,var_0048,var_0049,var_0050,var_0051,var_0052,var_0053,var_0054,var_0055,var_0056,var_0057,var_0058,var_0059,var_0060,var_0061,var_0062,var_0063,var_0064,var_0065,var_0066,var_0067,var_0068,var_0069,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.400209,0.697976,0.444136,0.695458,0.00801097,0.934964,0.553531,0.392938,0.220715,0.00332109,0.0010179,0.31942,0.8631190000000001,0.935022,-0.0237478,0.6373840000000001,0.0103139,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.7000770000000001,0.6642399999999999,3.55558E-4,0.16831400000000002,0.386688,0.751555,0.00224474,0.013304,0.846417,0.148533,-3.8827E-5,-0.0143997,0.165714,0.926446,0.376343,-0.00740671,0.323292,0.79709,0.0160991,0.181365,0.716726,-0.00582348,0.288418,0.548083,0.303505,0.00130334,0.274402,0.00673728,0.0282148,0.8933690000000001,0.154508,-0.00407794,0.0759362,0.8354090000000001,0.579711,-5.31341E-4,0.277235,0.00815223,0.709476,0.498685,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.962819,0.952713,0.286367,0.0815276,0.0162947,0.211264,0.00559829,0.6255470000000001,0.161485,0.00730475,0.578469,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.370487,0.427164,6.84891E-5,0.180031,0.159416,0.0164474,0.501347,0.62266,0.0076428,0.00634732,0.413717,0.173423,0.33462800000000004,0.0112631,0.52291,0.00137149,0.700786,0.91055,0.790438,-0.010516,0.338587,-0.0109956,0.414088,0.0168702,0.00118894,0.971675,0.411008,0.990108,0.565,0.00542283,0.293927,0.536604,-0.0018891,0.00348718,0.227645,0.919707,0.0288236,0.246874,0.00988537,0.00739012,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.191122,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.251537,-0.00306727,0.8147800000000001,0.742387,0.716699,0.0083896,0.8818729999999999,-6.70308E-4,0.00651487,0.680639,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,0.933599,0.6370399999999999,0.8946379999999999,0.6754680000000001,-0.00487805,-0.00653841,0.369141,0.014241,0.610845,0.459673,0.00408554,0.921722,0.249524,0.00720013,0.0123598,0.07221699999999999,0.21699,-0.0175952,0.0291815,0.31261300000000003,0.116272,0.252818,0.00749674,0.625189,0.40059,0.00933336,0.956783,0.4515770000000001,0.0490563,5.56387E-4,0.00708921,0.590853,-0.0125438,0.692886,0.00971539,0.468308,0.8664569999999999,0.549816,0.726316,0.00505961,1.0,2.0,1.1118085669824758,[0 1 36] 1.0460714837209493; [21 44 45] 0.9987469228993316; [35 36 61] 1.016066848879943; [39 11 12] 0.9847120879844927; [35 61 62] 0.9881003508238279; [38 39 40] 0.9915010311919482; [37 38 11] 1.008906126809085; [21 22 61] 1.0056921412990656; [38 61 62] 1.0161290783157289; [21 11 12] 0.9721795362520997; [0 21 22] 1.0075594399986845; [0 1 35] 1.039568581898055; [23 24 25] 3.054454940341839; [21 37 38] 0.9967565171788306; [41 42 43] 1.0049651837465823; [18 19 20] 1.0093340119869874; [67 68 69] 1.008351610125832; [54 55 56] 1.039535826438217; [44 45 61] 1.0017142190378068; [35 36 40] 0.9630640618735044; [0 43 44] 0.9861145665714133; [39 40 62] 1.0439006057632225; [69 40 58] 1.4092001100581562; [0 1 11] 1.011204692725901; [1 21 22] 1.0655097479433122; [21 53 59] 0.981672228155184; [11 61 62] 1.0707747501985216; [2 67 25] 1.0369586517126737; [66 21 27] 1.0421664973084193; [65 22 12] 1.0008811866716762; [0 1 61] 0.9916391683573837; [17 37 59] 1.005033799677087; [21 23 55] 0.9886018206393544; [1 46 62] 1.1016218411822896; [17 54 9] 1.0449742273332265; [34 43 44] 1.0063914060734231; [33 25 61] 1.013286472563901; [11 44 15] 0.9905943694314862; [35 36 38] 0.9995156471704529; [1 44 45] 0.9762534145570875; [53 11 46] 1.1605034248082673; [32 2 35] 1.000544120985196; [32 50 40] 1.1504866553814599; [0 64 5] 1.0125664965022172; [22 39 40] 1.0168526503510136; [64 18 58] 1.5676424051238529; [35 36 11] 1.0305197522351466; [21 22 39] 1.0139899740796838; [1 39 40] 1.0090278146644196; [68 7 56] 0.9817478123532012; [65 4 52] 0.9869061733267096; [4 36 23] 1.3842523543093461; [18 21 46] 1.0511222466656462; [51 55 47] 1.0318575430953794; [22 9 12] 1.0548955837091143; [21 22 45] 1.612207919986734; [20 53 59] 0.9933636161515608; [2 39 24] 1.0451394174709694; [2 19 8] 1.001198077622694; [0 21 45] 1.6328684947430268; [39 40 11] 1.0153596434352; [19 24 13] 1.00802360140209; [4 22 25] 1.0120798074590076; [21 61 62] 0.9899215086026294; [40 26 58] 2.073729821960424; [37 54 27] 0.989329763157084; [5 39 28] 1.0246921458120137; [57 44 14] 1.0051095567526387; [25 28 13] 1.0293956162793334; [65 36 5] 1.0784912706077374; [67 6 39] 1.0181827877810266; [50 3 59] 1.1307377781847443; [24 42 14] 1.711766377237836; [50 67 22] 1.0033517824748939; [0 26 47] 1.0350097545604846; [17 21 11] 0.967230133173015; [2 68 14] 1.0482820375213862; [16 22 40] 0.994107721362628; [5 25 47] 1.0879294213281625; [40 60 45] 3.896172916313826; [51 69 26] 1.0438761289347813; [49 35 6] 1.0064804440557438; [37 22 38] 1.019243485531362; [39 40 44] 1.080916125241059; [0 1 39] 1.0633534161806244; [50 56 62] 1.024233495545203; [20 53 25] 1.07115352274892; [0 40 15] 0.9940663827134275; [38 44 45] 0.9985750954549695; [49 54 63] 1.0103348692466094; [21 55 59] 0.9914820588316486; [65 21 11] 1.0260136927924377; [68 43 44] 0.9851596739038445; [0 44 13] 1.0260429144632885; [2 54 62] 1.0502198740630697; [35 11 12] 0.9504009972286711; [37 38 12] 1.0440665978236094; [22 62 47] 1.0595170567489285; [38 43 62] 0.9617887985549275; [20 41 59] 0.99763088431567;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.978106,0.00419422,0.0120088,0.592529,0.667613,0.415613,0.922148,0.429753,0.932778,-0.00745441,0.306485,-0.012136,0.593881,0.016749,0.424826,0.00639125,0.188076,0.6958479999999999,0.853759,0.756138,0.7972239999999999,0.454674,0.352788,-0.0113576,-0.00472357,0.739585,0.23225,-0.0146306,-0.00338484,0.700264,0.386999,0.213952,-8.939919999999998E-4,0.00489994,0.649158,-0.00338537,0.684515,0.0423969,0.615915,0.0853915,-3.75775E-4,0.978881,0.600734,0.660196,-2.6781200000000003E-4,0.7821319999999999,0.623192,0.690695,0.6034689999999999,0.751606,0.00383352,0.0435745,0.0713364,5.9013E-5,0.21897,0.416387,0.379304,0.0126157,0.413161,1.0,3.0,1.06642969605864,[0 1 36] 1.0108016225700434; [21 44 45] 0.9892891169630263; [35 36 61] 1.0143734267268312; [39 11 12] 1.1031855750291926; [35 61 62] 1.0069141216800925; [38 39 40] 1.012551861998511; [37 38 11] 1.1009961322475945; [21 22 61] 1.0493788230993517; [38 61 62] 1.0416077702848807; [21 11 12] 1.208189674620566; [0 21 22] 0.9884975187387521; [0 1 35] 1.1034674423224224; [23 24 25] 1.029689034282837; [21 37 38] 0.9993538027388573; [41 42 43] 1.0032244802801105; [18 19 20] 0.9787098573947195; [67 68 69] 1.0047389422237043; [54 55 56] 0.9989487688216406; [44 45 61] 0.987321544204589; [35 36 40] 1.020339588718366; [0 43 44] 1.0291821102999164; [39 40 62] 1.2335865776491113; [69 40 58] 0.9858036772984539; [0 1 11] 1.0989873653766118; [1 21 22] 0.9668061430074304; [21 53 59] 1.0417261261652953; [11 61 62] 1.0447086797483696; [2 67 25] 1.138442392790679; [66 21 27] 1.0816832998233619; [65 22 12] 1.0063108154226748; [0 1 61] 1.0079436786508718; [17 37 59] 1.061910773060258; [21 23 55] 1.0169446185670608; [1 46 62] 2.4906203182556297; [17 54 9] 1.02328274828376; [34 43 44] 0.9598640204145127; [33 25 61] 0.9935757061443121; [11 44 15] 1.0778867057214356; [35 36 38] 1.0217029852763004; [1 44 45] 1.0519707702099603; [53 11 46] 1.010772650736262; [32 2 35] 1.009538623527507; [32 50 40] 0.9829861207922911; [0 64 5] 1.0125565775126413; [22 39 40] 0.9918303371383275; [64 18 58] 1.0512456214009853; [35 36 11] 1.1008740535186579; [21 22 39] 1.0180035805908008; [1 39 40] 0.9955006642213492; [68 7 56] 1.1347236750225949; [65 4 52] 1.0698972236849733; [4 36 23] 1.0379188677324283; [18 21 46] 1.0259720714055105; [51 55 47] 0.9760877334127697; [22 9 12] 0.9843081469498646; [21 22 45] 0.9863440833009308; [20 53 59] 0.9697512376326728; [2 39 24] 0.9905783403287406; [2 19 8] 1.113918381028951; [0 21 45] 1.0603967974760138; [39 40 11] 1.0950412365888573; [19 24 13] 1.0190149963208075; [4 22 25] 1.0026062394013675; [21 61 62] 1.0115780400396588; [40 26 58] 0.9736225778731001; [37 54 27] 1.0433180179189627; [5 39 28] 0.9932290416425636; [57 44 14] 1.0172001243952964; [25 28 13] 1.0181441789170347; [65 36 5] 1.0755822448704726; [67 6 39] 0.9806987548824523; [50 3 59] 1.0261786677094409; [24 42 14] 1.0234695454782492; [50 67 22] 1.0931894814901832; [0 26 47] 0.986274490517992; [17 21 11] 1.377379663267384; [2 68 14] 1.0306111168654526; [16 22 40] 0.9616163414205309; [5 25 47] 0.9848334163353388; [40 60 45] 0.9593229415375415; [51 69 26] 0.9697192363470603; [49 35 6] 1.0213637846580397; [37 22 38] 1.0178780112429884; [39 40 44] 0.9876905726641149; [0 1 39] 0.9877884476246427; [50 56 62] 1.1129228177946004; [20 53 25] 1.0007918297838836; [0 40 15] 0.9967400686374807; [38 44 45] 1.0267277949489275; [49 54 63] 0.9906456152072581; [21 55 59] 1.0282809147589773; [65 21 11] 1.1609854881077444; [68 43 44] 0.9866871256602716; [0 44 13] 1.0167405044698128; [2 54 62] 1.0002640981940685; [35 11 12] 1.1341878782179897; [37 38 12] 0.9691303333183272; [22 62 47] 1.2138002723999481; [38 43 62] 2.86731648950901; [20 41 59] 0.9726738003198003;
0.127013,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.246882,-0.00368184,0.733398,-0.00266976,0.60258,0.0997978,0.173322,-0.0037419,0.782724,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.228697,0.00426336,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,-0.00988193,0.341073,0.0459282,0.8738950000000001,0.183395,0.00186876,0.7592260000000001,0.360913,5.49575E-4,0.436991,0.00592908,0.00990954,0.863242,0.8584639999999999,0.382249,0.00404148,0.6927800000000001,-0.017707900000000002,0.6981109999999999,0.183913,-0.00971495,0.0835623,0.708796,0.00942664,0.368808,0.804736,-0.00994975,-0.0186745,0.122328,0.905797,0.010082700000000002,0.358126,0.0043595,0.834992,0.759166,-0.00987979,0.729002,0.747648,-0.015666,0.131942,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.0117311,0.00502209,0.951143,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.91478,0.120163,0.213278,-0.0130286,0.797971,0.599076,0.0103821,0.0117261,0.481244,0.00185633,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.980699,-0.00966427,0.0397564,0.293501,0.480919,0.0135507,0.4689100000000001,-0.00332062,0.0375318,0.00629982,0.250348,-0.00946649,0.107317,0.5486310000000001,0.7307319999999999,-0.0119583,0.2558,0.252272,-0.00713623,0.201612,-0.00496648,0.0787901,0.359904,0.970039,-0.0135572,0.765828,0.482125,0.94013,0.808868,2.1621E-4,0.235146,0.0147918,0.938187,0.436125,0.479696,0.00166569,0.50894,0.7718729999999999,0.00794534,0.943294,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999996,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.22402,0.752073,0.00352251,0.607482,0.660209,0.7894180000000001,0.660573,-0.00807643,0.247277,-0.017036799999999998,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.925777,0.996568,0.7780600000000001,-0.00585272,0.259823,0.472098,0.514053,0.00496441,0.380825,0.295196,0.0105644,-0.00742556,0.943417,0.8023899999999999,0.00720013,0.794404,0.0133756,0.7525229999999999,0.2513,0.15798099999999998,0.00139975,0.741001,0.010275200000000002,0.8278040000000001,0.784279,0.644345,0.551995,0.808033,-0.0133463,0.00479919,0.516282,0.210702,0.673772,0.391527,-0.00171777,0.00961256,0.975164,-0.00914731,0.259123,0.8481639999999999,0.464949,0.014114700000000003,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.421491,0.238848,0.23520700000000005,0.132996,-0.0155396,0.522203,0.00138802,0.94947,8.853760000000002E-4,0.728621,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,0.00472603,0.524139,0.762411,0.953332,0.226086,-0.00116142,0.902127,0.903945,0.00174237,0.00255466,0.8478979999999999,0.8308549999999999,-0.00492293,0.380589,0.202999,-0.0125946,0.455444,0.619646,0.958447,0.00908518,0.7136640000000001,0.0443807,0.312909,-0.00212511,0.766729,0.00994985,0.4142,-0.0169856,0.06819789999999999,0.0154684,0.253869,0.725453,0.00888878,0.339047,0.8401190000000001,-0.00661876,0.284563,-0.013541,0.16480999999999998,0.5171279999999999,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.4941100000000001,0.00919309,0.120758,0.0767567,0.345107,0.00276964,0.6510199999999999,0.995503,0.0129989,0.838952,0.63871,0.51682,-0.011376100000000002,0.823644,0.799836,-0.0118517,0.60195,0.0120515,0.4400060000000001,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.423386,0.607576,0.039195,0.186269,-0.0357755,0.051948,0.0287608,-0.023036900000000003,0.920261,0.385949,0.010917200000000002,0.889958,0.00251612,0.450435,-3.99232E-4,0.935451,-0.00119989,0.66146,0.551168,0.344117,0.015198500000000004,0.577148,0.167906,0.307861,0.46393,0.00473485,0.309185,0.877986,0.266432,0.0305366,7.774460000000001E-4,0.322561,0.00553856,-0.00307573,0.240768,0.8984629999999999,0.30737,0.54283,0.811589,-4.70539E-4,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.904704,0.22527600000000006,0.82144,0.00732023,0.397872,0.913908,0.0102971,0.368058,0.534751,0.719484,0.0761893,-2.69104E-4,0.8005329999999999,0.5511560000000001,0.00392416,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.320919,0.603287,0.00125759,0.645051,0.277202,0.88331,0.750143,0.338431,0.0177554,0.473273,-0.00365393,0.6969310000000001,0.0164984,0.152489,0.478413,-0.017638400000000002,0.06297559999999999,0.292044,0.219613,-0.00497276,0.235799,0.519783,-0.00735352,0.190359,0.315472,0.7288180000000001,-0.0142326,0.00706407,0.444507,0.250977,0.22047600000000006,0.00482306,0.6996020000000001,0.55576,0.675613,0.475726,-0.00505848,0.00841515,0.301898,0.220157,1.0,9.0,1.5909615833887316,[0 1 36] 0.9769115335418381; [21 44 45] 1.0158475355936103; [35 36 61] 14.014966256634734; [39 11 12] 1.0056840399885802; [35 61 62] 1.0131808246004614; [38 39 40] 1.02965766692301; [37 38 11] 0.9906438836035165; [21 22 61] 1.0405848080292401; [38 61 62] 0.9905376616488137; [21 11 12] 1.0464099778293496; [0 21 22] 1.2903516146134208; [0 1 35] 0.990410498401636; [23 24 25] 0.9888483065086117; [21 37 38] 1.04262957570388; [41 42 43] 0.9823960215341467; [18 19 20] 0.9922073109288323; [67 68 69] 1.0624838743566778; [54 55 56] 0.9813810078130178; [44 45 61] 0.9933993987411337; [35 36 40] 14.500463662828126; [0 43 44] 1.335919407344906; [39 40 62] 1.0713660661500186; [69 40 58] 1.018953379175668; [0 1 11] 1.010818937042686; [1 21 22] 1.1177297775920847; [21 53 59] 1.0223479851523114; [11 61 62] 0.9912730743760607; [2 67 25] 1.0436182949566668; [66 21 27] 1.0649403905103767; [65 22 12] 0.9964159989338768; [0 1 61] 0.9994120591681528; [17 37 59] 1.0498068657392212; [21 23 55] 1.0415363857469397; [1 46 62] 1.0288019324763122; [17 54 9] 1.0278151076165432; [34 43 44] 1.149956936564545; [33 25 61] 0.9891951144267218; [11 44 15] 1.1018048181265627; [35 36 38] 17.163111362413456; [1 44 45] 0.9930401746754964; [53 11 46] 1.0422038469773063; [32 2 35] 1.0209868074320443; [32 50 40] 0.9953413829303948; [0 64 5] 1.3496319010963993; [22 39 40] 1.0470201164211532; [64 18 58] 1.0485746833106897; [35 36 11] 12.792741139186484; [21 22 39] 1.0441001777219479; [1 39 40] 1.0887652074103733; [68 7 56] 0.9690840073299234; [65 4 52] 0.9866574224148079; [4 36 23] 1.0094074696628241; [18 21 46] 0.9910940712597476; [51 55 47] 1.0238761500708125; [22 9 12] 1.0277931250836814; [21 22 45] 1.0287670758682748; [20 53 59] 1.0893655886663889; [2 39 24] 1.004602570492907; [2 19 8] 1.0638391305832826; [0 21 45] 1.92326626106409; [39 40 11] 1.0267158767246503; [19 24 13] 1.0044222181879956; [4 22 25] 1.0472909600743383; [21 61 62] 1.0143813475426682; [40 26 58] 0.9817018040783724; [37 54 27] 1.0343897235996191; [5 39 28] 0.9928493080655418; [57 44 14] 1.002280389716508; [25 28 13] 1.071966490312603; [65 36 5] 0.9688788983877437; [67 6 39] 0.9883245071431667; [50 3 59] 1.0261903470052585; [24 42 14] 1.0097651201951432; [50 67 22] 1.0077683481280062; [0 26 47] 1.2549328352300537; [17 21 11] 0.9942445998519092; [2 68 14] 1.1313217547370373; [16 22 40] 0.9819645329111364; [5 25 47] 1.0021616487852314; [40 60 45] 1.0409990781160174; [51 69 26] 1.1367449805678724; [49 35 6] 0.9955558304641822; [37 22 38] 1.0495090404869913; [39 40 44] 1.0134675693942619; [0 1 39] 1.0100858482973227; [50 56 62] 1.090166599695374; [20 53 25] 1.0400807716719906; [0 40 15] 0.9717348470686578; [38 44 45] 1.0256705097594676; [49 54 63] 1.0439567466602482; [21 55 59] 1.0410279078764566; [65 21 11] 1.015766522934425; [68 43 44] 1.0455924428217371; [0 44 13] 1.0733229403798934; [2 54 62] 0.9978885924751163; [35 11 12] 1.026566636791176; [37 38 12] 1.003318397106551; [22 62 47] 1.0185986831090414; [38 43 62] 1.1132519879277625; [20 41 59] 1.0873240315968742;
