var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,var_0023,var_0024,var_0025,var_0026,var_0027,var_0028,var_0029,var_0030,var_0031,var_0032,var_0033,var_0034,var_0035,var_0036,var_0037,var_0038,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.400209,0.697976,0.444136,0.695458,0.00801097,0.934964,0.553531,0.392938,0.220715,0.00332109,0.0010179,0.31942,0.8631190000000001,0.935022,-0.0237478,0.6373840000000001,0.0103139,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.751555,0.00224474,-0.0143997,0.165714,0.926446,0.323292,0.79709,0.0160991,0.181365,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.962819,0.952713,0.286367,0.0815276,0.0162947,0.211264,0.00559829,0.6255470000000001,0.161485,0.00730475,0.578469,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.0164474,0.501347,0.173423,0.33462800000000004,0.0112631,0.700786,0.91055,0.790438,-0.010516,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.191122,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.251537,-0.00306727,0.8147800000000001,0.742387,0.716699,0.0083896,0.8818729999999999,-6.70308E-4,0.00651487,0.680639,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,-0.00653841,0.369141,0.921722,0.249524,0.00720013,0.21699,-0.0175952,0.0291815,0.31261300000000003,1.0,2.0,0.6349058630617326,[32 0 4] 0.663771400763387; [0 24 25] 0.6626773165039964; [0 32 4] 0.662296496446326; [0 4 24] 0.6602288350282886; [0 32 24] 0.6547200555703202; [0 4 6] 0.654150574898489; [23 24 25] 0.6521154070202071; [32 0 24] 0.6509785173391034; [0 19 4] 0.6508341859072349; [32 0 25] 0.6482879161639267; [0 6 25] 0.6456154862426671; [4 24 25] 0.6447464540009166; [32 4 24] 0.6444501853465334; [0 22 24] 0.6436308779133372; [0 32 22] 0.6435455667297613; [0 32 25] 0.643514034172628; [0 32 19] 0.6433125838346789; [0 19 24] 0.6433114222458051; [32 0 19] 0.6428943237488698; [0 4 22] 0.6422506223669819; [32 0 22] 0.6418336548036724; [19 24 25] 0.6413814140829185; [22 24 25] 0.6413720788117876; [6 24 25] 0.6411329433243573; [0 4 25] 0.6409671469820875; [0 4 31] 0.6406483323040206; [0 24 9] 0.6401910592222579; [0 32 6] 0.6397609042057386; [0 3 4] 0.6397160603502601; [32 0 3] 0.6397115578672875; [0 6 24] 0.639396708560679; [0 32 9] 0.6384561283273607; [32 0 6] 0.6379527892657016; [4 22 24] 0.637943834285865; [0 36 24] 0.6371253332347347; [32 0 9] 0.6370430192255153; [0 4 27] 0.6370372984906848; [4 6 24] 0.6370328221023145; [0 32 31] 0.6370259016267452; [0 4 9] 0.6357308865954295; [32 24 25] 0.6355500087404552; [0 4 12] 0.6351324842502997; [0 32 3] 0.6349752057546375; [0 22 25] 0.6348982747927328; [0 36 4] 0.634573124840051; [0 24 31] 0.6343835404399677; [19 4 24] 0.6341172239379593; [32 0 31] 0.6337601518053102; [32 0 33] 0.6335376096473926; [19 6 24] 0.6324750022581943; [32 19 24] 0.6323897982144044; [0 17 24] 0.632337812770972; [0 32 16] 0.6321220177571963; [32 19 4] 0.6320514677317361; [0 32 33] 0.6319361096672106; [19 4 6] 0.6317833237394431; [32 4 6] 0.6316750367170929; [0 32 36] 0.6315488823627972; [0 16 4] 0.6314549699363863; [0 19 25] 0.6307522900594693; [0 19 6] 0.6303547960908815; [0 3 24] 0.6301090261680226; [0 16 32] 0.6300222786995778; [0 4 14] 0.6297599306187985; [32 0 12] 0.6295849558632524; [0 32 12] 0.6293165544878996; [0 4 15] 0.6283381780148972; [0 4 36] 0.6282136459151472; [0 19 22] 0.6281814739020798; [0 16 24] 0.6275528390213643; [0 24 12] 0.6274618576730243; [0 32 23] 0.6272312831306676; [32 19 6] 0.6270145960538663; [0 6 9] 0.6268844694367526; [0 32 27] 0.6268144995515499; [19 22 24] 0.626755168994769; [0 24 27] 0.6266503902468878; [0 22 6] 0.6265109247037044; [0 6 22] 0.6264369653734937; [32 0 36] 0.626259269074947; [0 36 22] 0.6258118695116834; [19 6 25] 0.6257851322560974; [32 6 24] 0.6255383016808727; [32 22 24] 0.6255035481826264; [0 32 8] 0.6252849808715008; [0 32 5] 0.6252099619914433; [32 23 24] 0.6251903193416566; [0 23 24] 0.6248879158077731; [0 24 15] 0.6248539765534709; [36 24 25] 0.6245982160541625; [0 3 22] 0.624539159149121; [0 3 6] 0.6244205324482388; [0 35 4] 0.62438750688683; [24 25 9] 0.624121502539392; [32 0 23] 0.6239303645236127; [32 0 15] 0.6239145569367524; [0 22 9] 0.6238000334401946; [4 6 25] 0.6231614133630361; [0 19 3] 0.6230870591928872; [0 4 29] 0.6228603810837368;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.978106,0.00419422,0.0120088,0.592529,0.667613,0.415613,0.922148,0.429753,0.932778,-0.00745441,0.306485,-0.012136,0.593881,0.016749,0.424826,0.00639125,0.188076,0.6958479999999999,0.853759,-0.00472357,0.739585,0.386999,0.213952,-8.939919999999998E-4,-0.00338537,0.684515,0.0423969,0.615915,0.0,3.0,0.0,-
0.127013,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.246882,-0.00368184,0.733398,-0.00266976,0.60258,0.0997978,0.173322,-0.0037419,0.782724,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.228697,0.00426336,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,0.00186876,0.7592260000000001,0.00990954,0.863242,0.8584639999999999,0.6927800000000001,-0.017707900000000002,0.6981109999999999,0.183913,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.0117311,0.00502209,0.951143,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.91478,0.120163,0.213278,-0.0130286,0.797971,0.599076,0.0103821,0.0117261,0.481244,0.00185633,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.0135507,0.4689100000000001,-0.00946649,0.107317,0.5486310000000001,0.2558,0.252272,-0.00713623,0.201612,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999996,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.22402,0.752073,0.00352251,0.607482,0.660209,0.7894180000000001,0.660573,-0.00807643,0.247277,-0.017036799999999998,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.925777,0.996568,0.00496441,0.380825,0.8023899999999999,0.00720013,0.794404,0.2513,0.15798099999999998,0.00139975,0.741001,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.421491,0.238848,0.23520700000000005,0.132996,-0.0155396,0.522203,0.00138802,0.94947,8.853760000000002E-4,0.728621,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,-0.00116142,0.902127,0.8308549999999999,-0.00492293,0.380589,0.455444,0.619646,0.958447,0.00908518,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.4941100000000001,0.00919309,0.120758,0.0767567,0.345107,0.00276964,0.6510199999999999,0.995503,0.0129989,0.838952,0.63871,0.51682,-0.011376100000000002,0.823644,0.799836,-0.0118517,0.60195,0.0120515,0.4400060000000001,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.051948,0.0287608,0.889958,0.00251612,0.450435,-0.00119989,0.66146,0.551168,0.344117,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.904704,0.22527600000000006,0.82144,0.00732023,0.397872,0.913908,0.0102971,0.368058,0.534751,0.719484,0.0761893,-2.69104E-4,0.8005329999999999,0.5511560000000001,0.00392416,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.88331,0.750143,0.6969310000000001,0.0164984,0.152489,0.06297559999999999,0.292044,0.219613,-0.00497276,1.0,9.0,0.6390909875622534,[4 30 31] 0.6945952847428428; [32 30 31] 0.6926402190079288; [8 30 31] 0.6900028590779975; [13 30 31] 0.6860726855767767; [12 30 31] 0.6857218193115219; [25 30 31] 0.6820411797757437; [0 30 31] 0.6820279834830294; [21 30 31] 0.6816907134148815; [18 30 31] 0.6805660202672803; [7 30 31] 0.6798032260981592; [24 30 31] 0.6797080164882188; [20 30 31] 0.679084558182148; [30 15 31] 0.6781957534063314; [3 30 31] 0.6774684477627775; [35 30 31] 0.6773506424637279; [17 30 31] 0.6770065816818299; [10 30 31] 0.676551984673015; [28 30 31] 0.6759135051222285; [30 14 31] 0.6752394781698211; [6 30 31] 0.6750377999577645; [30 31 15] 0.6745141501957795; [34 30 31] 0.6739944283759689; [26 30 31] 0.6724570339405093; [2 30 31] 0.6721135113091886; [33 30 31] 0.6719735868619179; [29 30 31] 0.6717234643931675; [16 30 31] 0.6714585933113432; [27 30 31] 0.6708719459731858; [14 30 31] 0.6699876328240673; [36 30 31] 0.6693234508342307; [9 30 31] 0.6686154318251382; [5 30 31] 0.6647172259426274; [37 30 31] 0.6646904319450961; [19 30 31] 0.6623224388955791; [1 30 31] 0.6607391317216491; [38 30 31] 0.6600535151820872; [23 30 31] 0.6532820551785696; [11 30 31] 0.6473940479177335; [22 30 31] 0.6401153441937228; [4 8 30] 0.6389831414031396; [4 13 30] 0.6379739712971775; [8 13 30] 0.6346698496781914; [4 21 31] 0.630904718404831; [20 4 30] 0.6285428417841095; [4 10 30] 0.6281792209434204; [4 21 30] 0.6269056772734747; [4 8 13] 0.624420010840113; [4 13 31] 0.6242290482086145; [4 8 31] 0.6231219767316982; [4 12 30] 0.6229618536378174; [4 20 30] 0.622393137781472; [4 21 13] 0.6211915525551944; [20 4 31] 0.6207906566270912; [4 20 31] 0.619947622973765; [0 4 30] 0.6196401212177287; [10 13 30] 0.6193943827173584; [21 13 30] 0.6188108709307231; [8 10 30] 0.6184202994985355; [4 25 30] 0.6183375084930348; [8 12 30] 0.617817416696501; [4 24 30] 0.6176488303953184; [4 30 14] 0.6175795687458379; [4 14 30] 0.6171730456223571; [32 4 30] 0.6167701057062772; [2 4 30] 0.6166068669703957; [4 20 8] 0.6165920485393096; [4 29 30] 0.6163143075793641; [4 28 30] 0.6162266659193699; [12 13 30] 0.6158430058382975; [3 4 31] 0.6152842542919534; [32 8 30] 0.6151907694628557; [4 9 30] 0.6148319822359938; [4 30 15] 0.6147274870456523; [4 6 31] 0.614684565068047; [21 8 30] 0.6140231515436834; [4 6 30] 0.6140053300667516; [3 4 30] 0.6134520246364032; [20 4 8] 0.6133858684448807; [18 4 30] 0.6130898510562235; [34 4 30] 0.6130878257625116; [32 13 30] 0.6125012252380722; [4 37 30] 0.6122254690535887; [4 20 13] 0.612017737835118; [8 14 30] 0.6118809238050169; [36 4 30] 0.6118188933420755; [4 26 30] 0.6117983912512716; [4 10 31] 0.6113970742198305; [20 4 13] 0.611365316818467; [20 13 30] 0.6112666204333672; [17 4 31] 0.6112293071138212; [4 7 30] 0.6111807458040487; [8 30 14] 0.6106732335527363; [4 25 31] 0.6106450828356358; [4 6 8] 0.6102185205436131; [4 21 8] 0.6099641405479497; [3 8 30] 0.6098435942017304; [4 24 31] 0.6095802382288562; [16 4 30] 0.6094458389849378; [4 20 21] 0.6094219793982079; [6 8 30] 0.609404808905925;
