var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,var_0023,var_0024,var_0025,var_0026,var_0027,var_0028,var_0029,var_0030,var_0031,var_0032,var_0033,var_0034,var_0035,var_0036,var_0037,var_0038,var_0039,var_0040,var_0041,var_0042,var_0043,var_0044,var_0045,var_0046,var_0047,var_0048,var_0049,var_0050,var_0051,var_0052,var_0053,var_0054,var_0055,var_0056,var_0057,var_0058,var_0059,var_0060,var_0061,var_0062,var_0063,var_0064,var_0065,var_0066,var_0067,var_0068,var_0069,var_0070,var_0071,var_0072,var_0073,var_0074,var_0075,var_0076,var_0077,var_0078,var_0079,var_0080,var_0081,var_0082,var_0083,var_0084,var_0085,var_0086,var_0087,var_0088,var_0089,var_0090,var_0091,var_0092,var_0093,var_0094,var_0095,var_0096,var_0097,var_0098,var_0099,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.40020900000000004,0.697976,0.444136,0.695458,0.00801097,0.9349639999999999,0.553531,0.392938,0.22071500000000002,0.00332109,0.0010179,0.31942,0.8631190000000001,0.9350219999999999,-0.0237478,0.6373840000000001,0.010313899999999999,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.7000770000000001,0.6642399999999999,3.55558E-4,0.16831400000000002,0.38668800000000003,0.751555,0.00224474,0.013304,0.846417,0.148533,-3.8827E-5,-0.014399700000000001,0.165714,0.9264459999999999,0.376343,-0.00740671,0.323292,0.79709,0.0160991,0.181365,0.716726,-0.00582348,0.288418,0.548083,0.303505,0.00130334,0.274402,0.00673728,0.028214799999999998,0.8933690000000001,0.154508,0.16423900000000002,-0.013587,0.900875,0.149896,0.0686784,-0.00407794,0.0759362,0.8354090000000001,0.579711,-5.31341E-4,0.277235,0.378985,0.00623371,0.9786819999999999,0.533146,0.731947,-0.005557899999999999,-0.0158579,0.5963390000000001,0.9711290000000001,0.00354798,-0.010077500000000001,0.534118,0.724032,0.471785,0.00671063,0.290107,0.144647,0.611969,0.224492,0.00815223,0.709476,0.49868500000000004,0.472155,-0.0145949,0.46897799999999995,0.746026,0.280059,0.00685548,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.9628190000000001,0.9527129999999999,0.286367,0.0815276,0.0162947,0.21126399999999998,0.00559829,0.6255470000000001,0.161485,0.00730475,0.578469,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.370487,0.42716400000000004,6.84891E-5,0.180031,0.159416,0.0164474,0.501347,0.62266,0.0076428,0.00634732,0.413717,0.173423,0.33462800000000004,0.0112631,0.52291,0.00137149,0.700786,0.91055,0.790438,-0.010516,0.33858699999999997,-0.0109956,0.414088,0.0168702,0.00118894,0.971675,0.411008,0.990108,0.565,0.00542283,0.293927,0.0266017,0.21996500000000002,0.015147299999999999,0.0628871,0.47240699999999997,0.536604,-0.0018891,0.00348718,0.227645,0.9197069999999999,0.028823599999999998,0.853049,0.0117681,0.24974200000000002,0.029092400000000004,0.139053,0.681131,0.65801,0.00428391,0.011456000000000001,0.5494020000000001,-0.00262855,0.41104399999999996,0.9043770000000001,0.76266,0.00193574,0.6820039999999999,0.8798870000000001,0.713974,0.275515,0.24687399999999998,0.00988537,0.00739012,0.25744,0.10973699999999999,0.013167400000000001,0.09576389999999999,-0.00134042,0.980503,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.19112200000000001,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.251537,-0.00306727,0.8147800000000001,0.742387,0.716699,0.0083896,0.8818729999999999,-6.70308E-4,0.00651487,0.680639,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,0.933599,0.6370399999999999,0.8946379999999999,0.6754680000000001,-0.00487805,-0.00653841,0.369141,0.014241,0.610845,0.45967299999999994,0.00408554,0.9217219999999999,0.24952399999999997,0.00720013,0.0123598,0.07221699999999999,0.21699000000000002,-0.0175952,0.0291815,0.31261300000000003,0.116272,0.252818,0.00749674,0.625189,0.40059,0.00933336,0.9567829999999999,0.45157700000000006,0.049056300000000004,5.56387E-4,0.00708921,0.9199729999999999,0.883703,0.392977,0.0107528,0.624081,0.590853,-0.012543799999999999,0.692886,0.00971539,0.468308,0.8664569999999999,-0.00135414,0.3895,0.776756,0.72442,0.85119,0.0134653,0.014393399999999999,0.8568690000000001,-0.00233207,0.626883,0.714741,0.661565,0.00774097,0.14105399999999998,0.585262,-0.00428929,0.31840300000000005,0.969606,0.88761,0.549816,0.726316,0.00505961,0.00945629,-0.00456157,0.782648,0.617395,0.818391,-0.0267079,1.0,2.0,-5.613250068089379E8,[74 76] -28818.398203811757; [83 85] -33308.16773889294; [82 85] -36457.636197302876; [23 24] -37222.498812230995; [54 56] -45171.240142719114; [6 9] -51801.98725055327; [4 5] -64964.19021325525; [68 70] -68683.87410098093; [68 22] -71858.33973734912; [24 25] -75873.51201127403; [27 28] -110947.26596723605; [66 56] -113184.39677977539; [50 51] -116157.84368130623; [41 42] -116638.63230492309; [2 5] -123106.17256239934; [27 29] -126199.84193280527; [70 71] -131322.875091633; [32 31] -137316.88843053748; [17 15] -159829.3821366988; [65 63] -173557.48297563355; [68 71] -188093.68892549764; [50 53] -190637.56228420034; [65 61] -229238.20326078695; [91 92] -275122.0901268256; [3 5] -291803.5539429406; [23 25] -293049.63307075674; [65 62] -327105.09595135285; [2 4] -342033.9618549947; [75 76] -345045.55910402443; [23 46] -407089.0699645786; [97 98] -408343.014793885; [16 15] -416867.12912253547; [97 99] -490967.6039928011; [46 47] -523179.62607036455; [2 3] -541913.0113050021; [28 29] -572228.2414188517; [74 75] -576709.8298760358; [48 49] -807826.8308388841; [51 53] -844397.5693264643; [36 25] -1075221.1041056304; [69 71] -1231485.8072235186; [49 46] -1512251.2532731765; [74 77] -2501480.6025093566; [98 99] -2662251.50617943; [49 47] -3143327.443338767; [48 47] -4074773.9886301532; [14 15] -7775750.44983183; [69 70] -7976402.893646636; [19 20] -8353137.849676713; [76 77] -9369198.450637212; [82 84] -9702567.798716038; [42 43] -1.1833049795807378E7; [86 87] -1.2623652065969218E7; [66 67] -1.2944889389152808E7; [26 29] -1.3475617801202703E7; [26 27] -1.3930627719436213E7; [59 60] -1.6260220469859753E7; [78 79] -1.6557045587519258E7; [34 31] -1.754211181035519E7; [18 20] -1.9531520449271727E7; [44 45] -1.9872656887392092E7; [84 85] -2.2517780602171708E7; [37 38] -2.385894314959896E7; [58 60] -3.0837371346640866E7; [51 52] -3.2936959753917534E7; [96 95] -4.031931047108393E7; [50 52] -5.9859932601028785E7; [52 28] -6.346373975516236E7; [35 36] -6.359857259339427E7; [6 7] -6.384865994956588E7; [7 8] -6.404949959114848E7; [57 60] -6.619993677068687E7; [58 95] -6.681598764474897E7; [57 59] -6.914174167780314E7; [55 56] -7.78609053086E7; [13 14] -7.858676544850451E7; [54 55] -8.710071219971749E7; [26 28] -9.402027818576774E7; [33 34] -1.2544613621204796E8; [72 73] -1.3314879733151512E8; [80 81] -1.3866558343080473E8; [58 59] -1.4035203220159143E8; [91 93] -1.503019411103628E8; [87 89] -1.9286098839134675E8; [32 34] -2.2002609164974356E8; [41 43] -2.3155402104953483E8; [11 12] -2.4164899902841958E8; [75 77] -2.9859280087947494E8; [92 93] -3.167671306661208E8; [52 53] -3.416648054277237E8; [83 84] -4.068107926540522E8; [37 60] -4.499534438915419E8; [21 22] -5.574663199770607E8; [96 94] -6.601659953656198E8; [39 40] -7.586660122304366E8; [18 19] -8.665621367934897E8; [0 1] -1.1141241722205122E9; [68 69] -5.456618817109405E9; [37 44] -1.0473609987906666E10; [94 95] -3.1628633265291557E10;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.9781059999999999,0.00419422,0.0120088,0.592529,0.667613,0.415613,0.922148,0.429753,0.9327780000000001,-0.00745441,0.306485,-0.012136,0.593881,0.016749,0.42482600000000004,0.00639125,0.188076,0.6958479999999999,0.853759,0.756138,0.7972239999999999,0.45467399999999997,0.352788,-0.0113576,-0.00472357,0.739585,0.23225,-0.0146306,-0.00338484,0.700264,0.386999,0.213952,-8.939919999999999E-4,0.00489994,0.649158,-0.00338537,0.684515,0.0423969,0.615915,0.0853915,-3.75775E-4,0.978881,0.600734,0.660196,-2.6781200000000003E-4,0.7821319999999999,0.623192,0.690695,0.6034689999999999,0.751606,0.36653600000000003,0.890534,0.8290790000000001,0.8688030000000001,-2.89528E-4,0.00383352,0.0435745,0.0713364,5.9013E-5,0.21896999999999997,0.416387,0.393208,-6.91086E-4,-0.00412993,0.444931,0.154533,0.917386,0.742833,0.00182425,0.43471800000000005,0.0147282,-0.016862400000000003,0.952031,0.404271,0.16175,0.048145099999999996,0.762279,0.42239099999999996,0.347629,0.00223132,0.379304,0.0126157,0.41316099999999994,0.037668599999999997,0.099426,0.0101909,0.47611499999999995,-0.00895268,0.146303,1.0,3.0,-6.4435331137966365E7,[52 28] -16076.352718766142; [41 42] -34232.226863292555; [75 76] -38420.416568380126; [23 25] -48464.17300423162; [83 85] -51322.77416171765; [84 85] -55071.83080749114; [50 52] -57239.69208506172; [6 9] -65404.83929186933; [91 93] -70068.28226128143; [86 87] -70368.02408825117; [59 60] -72269.57938991189; [94 95] -74011.27416558271; [57 60] -95018.88124500764; [97 99] -117261.8784943675; [32 31] -121133.34812057877; [2 4] -121365.67434685597; [16 15] -125780.40433718116; [27 28] -133155.39091378925; [27 29] -152159.62978615216; [75 77] -158116.89323232314; [18 19] -163229.8323400546; [17 15] -175816.98845413473; [6 7] -200774.1864093638; [68 70] -203073.80278425146; [76 77] -206598.74117218837; [83 84] -216627.10692110268; [52 53] -234614.30459969255; [58 60] -237151.92293250735; [37 60] -238015.01144992985; [68 71] -241600.31119286164; [70 71] -295842.5765812678; [50 53] -304895.8930475965; [49 47] -308250.40525112883; [7 8] -456178.9060042116; [87 89] -562289.7349913405; [54 56] -627087.5359747603; [28 29] -916594.3445880001; [58 59] -1337483.7808229346; [2 3] -1382955.9363313622; [57 59] -1386756.7341514241; [48 47] -1593331.5020441266; [36 25] -2568973.752491548; [48 49] -2838553.471713011; [82 85] -2991094.968141584; [58 95] -3596480.970673407; [33 34] -4069772.3206864377; [82 84] -4294168.1702953065; [14 15] -4645484.812955824; [32 34] -4657477.361069407; [26 28] -6238822.674550087; [80 81] -6343007.4219556535; [97 98] -6941448.727816839; [68 22] -9405167.658277461; [91 92] -1.028002880702722E7; [34 31] -1.0351402764715225E7; [23 46] -1.0908266268345345E7; [98 99] -1.0973573306020053E7; [18 20] -1.2673275151265923E7; [68 69] -1.4088515471649226E7; [51 52] -1.6856652618950114E7; [74 76] -2.3978991340580642E7; [65 62] -2.8142413229962196E7; [65 61] -3.1211158195443142E7; [23 24] -3.2641756170526564E7; [26 29] -3.717261723164346E7; [69 70] -3.901539316762512E7; [24 25] -4.197001578958088E7; [92 93] -4.411653702225536E7; [96 94] -4.487031292686442E7; [42 43] -4.545766993258989E7; [19 20] -5.29445174276942E7; [35 36] -5.347102761806408E7; [74 75] -5.359645801747683E7; [26 27] -5.475121276014657E7; [37 38] -5.633154563505163E7; [37 44] -5.648852534125245E7; [11 12] -6.306481216928389E7; [69 71] -6.410634638256791E7; [4 5] -6.652532586626306E7; [46 47] -6.860016694151993E7; [65 63] -8.176268054614441E7; [74 77] -8.83614212928148E7; [41 43] -9.077128253797926E7; [96 95] -1.0104462767806521E8; [54 55] -1.0977925540641798E8; [66 67] -1.2239137312767647E8; [44 45] -1.3479939656298178E8; [3 5] -1.4783639126818898E8; [0 1] -1.7709641746391425E8; [51 53] -2.005687493778061E8; [72 73] -2.6171415793442437E8; [50 51] -2.900953904624048E8; [55 56] -3.033873308336439E8; [13 14] -3.1854949511240494E8; [66 56] -3.432074409710601E8; [78 79] -3.4565179132322395E8; [49 46] -3.8385036920016754E8; [21 22] -4.4573938726970893E8; [39 40] -6.380527475675399E8; [2 5] -7.427283268711492E8;
0.12701300000000001,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.24688200000000002,-0.00368184,0.733398,-0.00266976,0.60258,0.0997978,0.173322,-0.0037419000000000003,0.782724,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.22869699999999998,0.00426336,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,-0.00988193,0.341073,0.045928199999999995,0.8738950000000001,0.183395,0.00186876,0.7592260000000001,0.360913,5.49575E-4,0.43699099999999996,0.00592908,0.00990954,0.863242,0.8584639999999999,0.382249,0.00404148,0.6927800000000001,-0.017707900000000002,0.6981109999999999,0.18391300000000002,-0.00971495,0.0835623,0.708796,0.00942664,0.36880799999999997,0.804736,-0.00994975,-0.0186745,0.12232799999999999,0.905797,0.010082700000000002,0.64654,0.764372,0.784413,-0.015608600000000002,0.71222,0.358126,0.0043595,0.834992,0.759166,-0.00987979,0.729002,0.0291668,0.0160207,0.569024,0.00679286,0.505497,0.419541,0.8980389999999999,0.0152629,0.0546544,-0.012645299999999998,0.54888,0.19600499999999998,9.559130000000001E-4,0.7540720000000001,0.731863,0.0185653,0.719713,0.500189,0.141311,0.747648,-0.015666,0.131942,0.627497,-0.011242100000000001,0.868467,0.0147991,0.112562,0.42126,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.011731100000000001,0.00502209,0.9511430000000001,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.9147799999999999,0.120163,0.21327800000000002,-0.0130286,0.797971,0.599076,0.0103821,0.011726100000000001,0.48124399999999995,0.00185633,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.980699,-0.00966427,0.039756400000000004,0.293501,0.480919,0.0135507,0.46891000000000005,-0.00332062,0.037531800000000004,0.00629982,0.250348,-0.00946649,0.10731700000000001,0.5486310000000001,0.7307319999999999,-0.0119583,0.2558,0.252272,-0.00713623,0.20161199999999999,-0.00496648,0.0787901,0.359904,0.970039,-0.0135572,0.765828,0.482125,0.9401299999999999,0.808868,2.1621E-4,0.235146,-0.00656898,0.668922,0.7872439999999999,0.933377,0.841161,0.0147918,0.9381870000000001,0.436125,0.479696,0.00166569,0.50894,0.21844699999999997,0.00334495,0.8817,-0.00196301,0.059228199999999995,0.796844,0.00551003,0.0705656,-0.0174897,0.657053,0.9726379999999999,0.68782,-0.00269393,0.813377,0.06400209999999999,0.526428,0.16175499999999998,0.036438,0.00649005,0.7718729999999999,0.00794534,0.9432940000000001,0.373605,-0.00396927,4.58825E-4,0.8712770000000001,0.00176245,0.626765,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999997,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.22401999999999997,0.752073,0.00352251,0.607482,0.660209,0.7894180000000001,0.660573,-0.00807643,0.247277,-0.017036799999999998,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.9257770000000001,0.996568,0.7780600000000001,-0.00585272,0.259823,0.47209799999999996,0.514053,0.00496441,0.380825,0.295196,0.0105644,-0.00742556,0.9434170000000001,0.8023899999999999,0.00720013,0.794404,0.0133756,0.7525229999999999,0.2513,0.15798099999999998,0.00139975,0.741001,0.010275200000000002,0.8278040000000001,0.784279,0.644345,0.551995,0.808033,-0.0133463,0.00479919,0.516282,0.210702,0.673772,0.739792,0.902034,0.26202,0.07552869999999999,-0.00430936,0.391527,-0.00171777,0.00961256,0.9751639999999999,-0.00914731,0.259123,0.668823,4.7157599999999997E-4,0.393726,0.289779,0.820466,-0.00948883,0.012238899999999999,0.117654,-0.00876358,0.44008500000000006,0.0915841,0.306114,0.00665502,0.89036,0.1647,0.842694,0.140953,6.55354E-4,0.014081299999999998,0.8481639999999999,0.464949,0.014114700000000003,0.36696100000000004,0.010817499999999999,0.513749,0.978575,0.00172904,0.00338075,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.421491,0.238848,0.23520700000000003,0.132996,-0.0155396,0.522203,0.00138802,0.94947,8.853760000000001E-4,0.728621,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,0.00472603,0.524139,0.762411,0.953332,0.226086,-0.00116142,0.902127,0.9039450000000001,0.00174237,0.00255466,0.8478979999999999,0.8308549999999999,-0.00492293,0.380589,0.202999,-0.0125946,0.45544399999999996,0.619646,0.9584469999999999,0.00908518,0.7136640000000001,0.044380699999999995,0.312909,-0.00212511,0.766729,0.00994985,0.4142,-0.0169856,0.06819789999999999,0.0154684,0.253869,0.808673,-0.014787999999999999,0.185422,0.807611,0.41800699999999996,0.725453,0.00888878,0.339047,0.8401190000000001,-0.00661876,0.284563,0.8556040000000001,-0.014624600000000001,-0.00687563,0.723553,0.279424,0.06657360000000001,0.459028,0.0154411,0.00993208,0.316515,0.24330500000000002,0.18043299999999998,0.95311,0.0105744,-0.00909755,0.5275810000000001,0.04204190000000001,0.44897700000000007,0.668596,-0.013541,0.16480999999999998,0.5171279999999999,0.9909479999999999,0.00968479,0.531684,0.665207,0.00982125,0.547045,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.49411000000000005,0.00919309,0.12075799999999999,0.0767567,0.345107,0.00276964,0.6510199999999999,0.995503,0.0129989,0.838952,0.63871,0.51682,-0.011376100000000002,0.823644,0.799836,-0.011851700000000001,0.60195,0.0120515,0.44000600000000006,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.423386,0.607576,0.039195,0.18626900000000002,-0.0357755,0.051948,0.0287608,-0.023036900000000003,0.9202610000000001,0.385949,0.010917200000000002,0.889958,0.00251612,0.45043500000000003,-3.9923199999999996E-4,0.935451,-0.00119989,0.66146,0.551168,0.344117,0.015198500000000002,0.577148,0.167906,0.307861,0.46393,0.00473485,0.309185,0.877986,0.266432,0.030536599999999997,7.774460000000001E-4,0.339692,0.507228,0.368202,0.019299599999999997,0.967901,0.322561,0.00553856,-0.00307573,0.24076799999999998,0.8984629999999999,0.30737,0.0137504,0.542469,0.504857,0.397446,-0.00343867,0.806144,0.0150793,-0.0121666,0.16289700000000001,0.0127411,0.55482,0.769278,0.374319,0.00308296,0.43811300000000003,0.0122199,0.0754193,0.00977847,0.191944,0.54283,0.811589,-4.70539E-4,0.614745,0.658181,-0.0121426,-0.0147679,0.203459,0.0388634,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.9047040000000001,0.22527600000000003,0.82144,0.00732023,0.397872,0.9139079999999999,0.0102971,0.368058,0.534751,0.719484,0.0761893,-2.69104E-4,0.8005329999999999,0.5511560000000001,0.00392416,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.320919,0.603287,0.00125759,0.645051,0.277202,0.88331,0.750143,0.338431,0.0177554,0.47327299999999994,-0.00365393,0.6969310000000001,0.0164984,0.152489,0.47841300000000003,-0.017638400000000002,0.06297559999999999,0.292044,0.219613,-0.00497276,0.23579899999999998,0.519783,-0.00735352,0.190359,0.315472,0.7288180000000001,-0.0142326,0.00706407,0.444507,0.250977,0.22047600000000003,0.00641798,0.287909,0.283406,0.45976000000000006,0.627847,0.00482306,0.6996020000000001,0.55576,0.675613,0.47572600000000004,-0.00505848,0.00420384,0.222356,-0.00864547,0.9557899999999999,0.46899799999999997,0.731417,-0.014162200000000002,0.674818,0.335993,0.00796752,-0.00221284,0.307327,0.7664949999999999,0.104121,0.158742,0.24616799999999997,0.00456477,0.364748,0.290114,0.00841515,0.301898,0.22015700000000002,0.430392,0.320833,-0.0029863000000000003,-0.00835149,0.9905889999999999,0.262824,1.0,9.0,-6.608965971985277E9,[35 36] -18.937243556463294; [98 99] -15010.387271302077; [94 95] -24642.403781644793; [92 93] -27427.830229803156; [6 9] -29113.723911181714; [68 69] -29873.054122236423; [59 60] -33706.319168528156; [76 77] -39174.17424923058; [34 31] -39596.96612654896; [75 77] -45183.42270270614; [37 60] -48808.65897702071; [16 15] -52247.24648223746; [37 44] -59278.77165257288; [54 55] -68249.14801575385; [33 34] -78967.37291725057; [58 59] -83985.72728459314; [36 25] -87717.83974614607; [18 20] -96724.24441617918; [26 29] -118818.7227643483; [69 70] -123495.3089274541; [46 47] -132943.20479763375; [68 70] -136395.15583234836; [24 25] -170780.48749923162; [58 95] -196403.55214878224; [86 87] -212697.487038231; [84 85] -237635.10159178756; [17 15] -240198.0597266043; [87 89] -244440.54751329194; [83 84] -258934.02614805446; [2 4] -287184.4231611881; [51 53] -298134.1206961535; [2 3] -322974.8517683649; [83 85] -430563.6515435639; [65 63] -473891.6387930555; [41 43] -482078.54410842987; [50 53] -496115.94402021734; [26 28] -615525.8337455229; [6 7] -710147.8993509089; [28 29] -735713.8082082729; [50 51] -857623.0641625962; [48 47] -1500443.2507983083; [44 45] -1701470.9500687914; [13 14] -2055050.920966453; [14 15] -2429961.113353875; [58 60] -2673819.279865324; [75 76] -2904502.3607776333; [74 77] -3196043.7945057354; [7 8] -3279691.487040162; [27 28] -4077566.0954796216; [42 43] -5349646.740340566; [4 5] -5618282.855433172; [68 71] -5645182.09818149; [49 47] -6339945.854875423; [27 29] -7985801.301330256; [65 62] -9359351.840542488; [82 85] -1.4635257763408214E7; [3 5] -1.561684806985783E7; [39 40] -1.6348783896588389E7; [78 79] -1.7634722148510527E7; [32 34] -1.8073745052780237E7; [80 81] -2.5687576039399344E7; [97 98] -2.7286147793492153E7; [23 46] -2.759909183762419E7; [65 61] -2.931620789548956E7; [55 56] -2.9675012174286123E7; [52 53] -3.047928359622364E7; [48 49] -3.09158312671E7; [74 76] -3.2239133731982443E7; [91 92] -3.487740057871072E7; [91 93] -3.9180873681950115E7; [52 28] -4.071286869340608E7; [49 46] -4.103869871190074E7; [51 52] -4.270007992964085E7; [19 20] -5.067994659751565E7; [23 24] -5.4508088190800674E7; [50 52] -6.158991837446471E7; [57 60] -6.4131883286053814E7; [70 71] -6.4351840792342134E7; [2 5] -6.45410882375347E7; [26 27] -6.71408271466441E7; [82 84] -9.286442513842122E7; [96 95] -1.1162650449681859E8; [41 42] -1.2487364329102246E8; [68 22] -1.375340647381999E8; [69 71] -1.4361643756804127E8; [21 22] -1.6102943804804125E8; [0 1] -1.6148741673693025E8; [57 59] -1.617478067629263E8; [97 99] -1.6428151769284952E8; [54 56] -1.817292377974916E8; [72 73] -2.4723726655827895E8; [32 31] -3.140259672447725E8; [23 25] -4.551075572964552E8; [74 75] -5.400166148234648E8; [66 67] -6.219540628863071E8; [96 94] -7.542120106411815E8; [37 38] -1.0275927386213893E9; [11 12] -2.262914446422216E9; [18 19] -3.1860545383605576E9; [66 56] -6.490329711663087E11;
