var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.400209,0.697976,0.444136,0.695458,0.00801097,0.0010179,0.31942,0.8631190000000001,0.6373840000000001,0.0103139,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.962819,0.00559829,0.6255470000000001,0.161485,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.191122,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.0083896,0.8818729999999999,-6.70308E-4,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,1.0,2.0,0.5404162698680722,[0 4 11 13] 0.5666778950219241; [3 13 14 15] 0.5444207392611673; [0 1 11 12] 0.49335382737195255; [0 3 4 5] 0.6267377065276689; [16 17 4 15] 0.5862779488923106; [11 12 13 14] 0.49598049762962776; [18 3 6 7] 0.5815660240029085; [16 22 14 15] 0.5150152508074901; [0 1 20 11] 0.4894942739701791; [19 20 21 22] 0.49912138018217955; [16 18 11 13] 0.5012447131400518; [0 1 9 10] 0.5379336041076547; [0 17 18 4] 0.6702632404900057; [0 17 11 12] 0.5800857972894145; [11 12 13 15] 0.48142633416742464; [16 17 9 15] 0.56214058177953; [12 13 14 15] 0.5411492953756457; [0 6 9 11] 0.58568267591398; [3 4 12 14] 0.6021513758624644; [19 4 11 12] 0.5243043763989029; [3 21 6 7] 0.5474506519569804; [4 5 9 11] 0.5502049424517117; [16 17 18 4] 0.6445699028114412; [1 3 4 8] 0.5510865819785866; [1 13 14 15] 0.4859355091748466; [0 16 5 22] 0.5613629710340118; [20 11 13 14] 0.4874939546909009; [16 17 9 11] 0.5491052599871296; [18 3 11 13] 0.5084741634129649; [0 2 18 7] 0.5800140339533579; [16 22 8 14] 0.5478493560405194; [0 1 11 15] 0.4576604016474435; [0 4 5 11] 0.5765639393446274; [0 1 20 13] 0.509150438319876; [9 13 14 15] 0.5490940419392032; [20 11 12 13] 0.478132759572133; [0 4 20 5] 0.6177885973640638; [16 2 11 12] 0.47800383678266767; [3 11 13 14] 0.5031942729770963; [17 11 12 13] 0.5186310735324157; [1 3 19 14] 0.5239551602960336; [0 1 11 13] 0.46645904956928586; [20 21 6 8] 0.560691167297328;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.978106,0.00419422,0.429753,0.932778,-0.00745441,0.593881,0.016749,0.424826,0.00639125,0.188076,0.6958479999999999,0.853759,0.0,3.0,0.0,-
0.127013,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.246882,-0.00368184,0.733398,-0.00266976,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.0117311,0.00502209,0.951143,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.599076,0.0103821,0.0117261,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999996,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.7894180000000001,0.660573,-0.00807643,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.925777,0.996568,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.522203,0.00138802,0.94947,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.4941100000000001,0.00919309,0.120758,0.0767567,0.345107,0.00276964,0.6510199999999999,-0.011376100000000002,0.823644,0.799836,0.0120515,0.4400060000000001,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.904704,0.22527600000000006,0.82144,0.00732023,0.397872,0.0761893,-2.69104E-4,0.8005329999999999,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.0,9.0,0.0,-
