var_0000,var_0001,var_0002,var_0003,var_0004,var_0005,var_0006,var_0007,var_0008,var_0009,var_0010,var_0011,var_0012,var_0013,var_0014,var_0015,var_0016,var_0017,var_0018,var_0019,var_0020,var_0021,var_0022,var_0023,var_0024,var_0025,var_0026,var_0027,var_0028,var_0029,var_0030,var_0031,var_0032,var_0033,var_0034,var_0035,var_0036,var_0037,var_0038,var_0039,var_0040,var_0041,var_0042,var_0043,var_0044,var_0045,var_0046,var_0047,var_0048,var_0049,var_0050,var_0051,var_0052,var_0053,var_0054,var_0055,var_0056,var_0057,var_0058,var_0059,var_0060,var_0061,var_0062,var_0063,var_0064,var_0065,var_0066,var_0067,var_0068,var_0069,var_0070,var_0071,var_0072,var_0073,var_0074,var_0075,var_0076,var_0077,var_0078,var_0079,var_0080,var_0081,var_0082,var_0083,var_0084,var_0085,var_0086,var_0087,var_0088,var_0089,var_0090,var_0091,var_0092,var_0093,var_0094,var_0095,var_0096,var_0097,var_0098,var_0099,is_anomaly,__autogenerated_time,_OUTLIER,__REL_SUBSPACES
0.16563,-0.0171785,0.704325,0.389235,0.0394907,5.71524E-4,0.390324,-0.0152315,0.40020900000000004,0.697976,0.444136,0.695458,0.00801097,0.9349639999999999,0.553531,0.392938,0.22071500000000002,0.00332109,0.0010179,0.31942,0.8631190000000001,0.9350219999999999,-0.0237478,0.6373840000000001,0.010313899999999999,0.343954,0.319379,0.037149400000000006,0.660409,0.00893135,0.7000770000000001,0.6642399999999999,3.55558E-4,0.16831400000000002,0.38668800000000003,0.751555,0.00224474,0.013304,0.846417,0.148533,-3.8827E-5,-0.014399700000000001,0.165714,0.9264459999999999,0.376343,-0.00740671,0.323292,0.79709,0.0160991,0.181365,0.716726,-0.00582348,0.288418,0.548083,0.303505,0.00130334,0.274402,0.00673728,0.028214799999999998,0.8933690000000001,0.154508,0.16423900000000002,-0.013587,0.900875,0.149896,0.0686784,-0.00407794,0.0759362,0.8354090000000001,0.579711,-5.31341E-4,0.277235,0.378985,0.00623371,0.9786819999999999,0.533146,0.731947,-0.005557899999999999,-0.0158579,0.5963390000000001,0.9711290000000001,0.00354798,-0.010077500000000001,0.534118,0.724032,0.471785,0.00671063,0.290107,0.144647,0.611969,0.224492,0.00815223,0.709476,0.49868500000000004,0.472155,-0.0145949,0.46897799999999995,0.746026,0.280059,0.00685548,0.0,0.0,0.0,-
0.008798700000000001,0.6445420000000001,0.8881129999999999,0.00891915,0.00418509,0.901098,0.358274,0.00355031,0.7042619999999999,0.0172288,0.360245,-0.0156912,0.9628190000000001,0.9527129999999999,0.286367,0.0815276,0.0162947,0.21126399999999998,0.00559829,0.6255470000000001,0.161485,0.00730475,0.578469,0.00252056,0.08505839999999999,0.0767847,0.00613971,0.3282,0.784103,0.330416,0.370487,0.42716400000000004,6.84891E-5,0.180031,0.159416,0.0164474,0.501347,0.62266,0.0076428,0.00634732,0.413717,0.173423,0.33462800000000004,0.0112631,0.52291,0.00137149,0.700786,0.91055,0.790438,-0.010516,0.33858699999999997,-0.0109956,0.414088,0.0168702,0.00118894,0.971675,0.411008,0.990108,0.565,0.00542283,0.293927,0.0266017,0.21996500000000002,0.015147299999999999,0.0628871,0.47240699999999997,0.536604,-0.0018891,0.00348718,0.227645,0.9197069999999999,0.028823599999999998,0.853049,0.0117681,0.24974200000000002,0.029092400000000004,0.139053,0.681131,0.65801,0.00428391,0.011456000000000001,0.5494020000000001,-0.00262855,0.41104399999999996,0.9043770000000001,0.76266,0.00193574,0.6820039999999999,0.8798870000000001,0.713974,0.275515,0.24687399999999998,0.00988537,0.00739012,0.25744,0.10973699999999999,0.013167400000000001,0.09576389999999999,-0.00134042,0.980503,0.0,1.0,0.0,-
0.913335,3.2487900000000003E-4,0.0438713,0.8460209999999999,0.953141,0.19112200000000001,0.919266,2.24993E-4,0.718839,0.871394,0.270542,0.0075367,0.495407,0.251537,-0.00306727,0.8147800000000001,0.742387,0.716699,0.0083896,0.8818729999999999,-6.70308E-4,0.00651487,0.680639,0.50158,0.939356,0.866775,0.00951509,0.717884,0.411124,0.469365,0.933599,0.6370399999999999,0.8946379999999999,0.6754680000000001,-0.00487805,-0.00653841,0.369141,0.014241,0.610845,0.45967299999999994,0.00408554,0.9217219999999999,0.24952399999999997,0.00720013,0.0123598,0.07221699999999999,0.21699000000000002,-0.0175952,0.0291815,0.31261300000000003,0.116272,0.252818,0.00749674,0.625189,0.40059,0.00933336,0.9567829999999999,0.45157700000000006,0.049056300000000004,5.56387E-4,0.00708921,0.9199729999999999,0.883703,0.392977,0.0107528,0.624081,0.590853,-0.012543799999999999,0.692886,0.00971539,0.468308,0.8664569999999999,-0.00135414,0.3895,0.776756,0.72442,0.85119,0.0134653,0.014393399999999999,0.8568690000000001,-0.00233207,0.626883,0.714741,0.661565,0.00774097,0.14105399999999998,0.585262,-0.00428929,0.31840300000000005,0.969606,0.88761,0.549816,0.726316,0.00505961,0.00945629,-0.00456157,0.782648,0.617395,0.818391,-0.0267079,1.0,2.0,2.785211828979672,[18 67 55 45] 3.189762213028527; [80 72 45 77] 3.1760469036369923; [35 40 60 45] 3.0451547110510506; [99 67 72 45] 3.002711756007527; [99 40 45 95] 2.996046625014084; [18 21 45 94] 2.9772799449746983; [2 67 60 45] 2.965842660962944; [80 99 72 45] 2.960497012506393; [37 40 45 47] 2.957480472722454; [35 99 40 45] 2.9329748668487823; [99 35 40 45] 2.9329748668487823; [80 18 11 45] 2.9294674980513244; [80 40 60 45] 2.92532528634094; [80 37 45 47] 2.918490392993932; [99 11 93 45] 2.9162336800390514; [99 11 45 93] 2.9162336800390514; [40 60 45 95] 2.8935893264240002; [18 40 45 94] 2.892485343843085; [80 67 45 77] 2.888799005929011; [67 40 45 47] 2.8842833954086924; [99 40 93 45] 2.8758955894430707; [99 40 45 93] 2.8758955894430707; [21 40 60 45] 2.86979489681751; [99 35 20 45] 2.862451527006578; [35 99 20 45] 2.862451527006578; [80 18 21 45] 2.858595289165526; [35 40 45 47] 2.8561950580622852; [40 45 47 95] 2.8442965616051428; [80 35 60 45] 2.842031740771658; [18 21 26 45] 2.8285910318959977; [67 21 60 45] 2.8276855432471195; [99 35 72 45] 2.821921389833177; [35 99 72 45] 2.821921389833177; [35 87 40 45] 2.801376467622601; [67 21 7 45] 2.79367197972108; [35 99 45 93] 2.786511058659263; [99 35 93 45] 2.786511058659263; [99 35 45 93] 2.786511058659263; [21 40 45 47] 2.7807925065509482; [40 45 14 78] 2.7792503773332613; [67 40 60 45] 2.7748931463610154; [84 40 60 45] 2.766326625098044; [99 67 93 45] 2.7645187685613055; [99 67 45 93] 2.7645187685613055; [67 45 47 95] 2.7575471452986005; [80 18 67 45] 2.75383452235726; [1 35 87 45] 2.7535565298986433; [35 21 60 45] 2.7483921631537647; [99 21 72 45] 2.745172418625454; [64 1 35 45] 2.7433939689674776; [1 37 45 47] 2.7430587049597492; [80 99 40 45] 2.742717845835826; [1 35 45 47] 2.7405297642527437; [99 40 45 47] 2.737464600828015; [80 67 60 45] 2.735983320931474; [80 34 21 45] 2.735811159144639; [35 37 87 45] 2.733868336673836; [1 99 72 45] 2.733282093794286; [1 20 45 47] 2.731308650567506; [40 26 45 47] 2.7307723240964914; [18 37 45 95] 2.730610305229301; [80 11 45 47] 2.7297719445165733; [37 40 60 45] 2.728700288791243; [18 21 55 45] 2.7276428669024826; [1 34 45 78] 2.7255783363369823; [80 18 99 45] 2.723180374785925; [99 72 45 94] 2.722615848883293; [35 99 45 14] 2.7212917669132155; [99 35 45 14] 2.7212917669132155; [80 18 26 45] 2.7171148663754954; [99 40 72 45] 2.716374681082113; [99 72 40 45] 2.716374681082113; [1 99 35 45] 2.71578808741796; [1 35 99 45] 2.71578808741796; [1 35 60 45] 2.7150651883188894; [55 40 60 45] 2.705774166166469; [35 37 45 47] 2.7023126883678628; [80 99 35 45] 2.702094719423157; [80 35 99 45] 2.702094719423157; [35 99 67 45] 2.694977360757893; [99 35 67 45] 2.694977360757893; [45 77 14 78] 2.6946081802196216; [99 40 60 45] 2.6900307444454685; [2 60 45 93] 2.688908869251166; [80 18 55 45] 2.688245766036435; [18 50 45 94] 2.6826749151656246; [80 18 35 45] 2.6826152405572885; [99 20 72 45] 2.676073644972065; [18 37 55 45] 2.671372609080476; [80 11 45 77] 2.6703110394860405; [1 34 35 45] 2.658222578962097; [67 35 60 45] 2.657911834921857; [35 67 60 45] 2.657911834921857; [18 35 45 94] 2.6561203949617203; [80 34 45 78] 2.6557334444451257; [80 45 78 47] 2.6544546656827204; [18 67 21 45] 2.6532850924460534; [40 11 45 14] 2.652338226527644; [40 72 45 77] 2.6507052632914876; [40 72 60 45] 2.649256304753955;
0.447355,0.00411981,0.274206,0.6678229999999999,0.733278,-0.00514696,0.640836,0.132902,0.175337,0.8910799999999999,-0.0214508,0.9781059999999999,0.00419422,0.0120088,0.592529,0.667613,0.415613,0.922148,0.429753,0.9327780000000001,-0.00745441,0.306485,-0.012136,0.593881,0.016749,0.42482600000000004,0.00639125,0.188076,0.6958479999999999,0.853759,0.756138,0.7972239999999999,0.45467399999999997,0.352788,-0.0113576,-0.00472357,0.739585,0.23225,-0.0146306,-0.00338484,0.700264,0.386999,0.213952,-8.939919999999999E-4,0.00489994,0.649158,-0.00338537,0.684515,0.0423969,0.615915,0.0853915,-3.75775E-4,0.978881,0.600734,0.660196,-2.6781200000000003E-4,0.7821319999999999,0.623192,0.690695,0.6034689999999999,0.751606,0.36653600000000003,0.890534,0.8290790000000001,0.8688030000000001,-2.89528E-4,0.00383352,0.0435745,0.0713364,5.9013E-5,0.21896999999999997,0.416387,0.393208,-6.91086E-4,-0.00412993,0.444931,0.154533,0.917386,0.742833,0.00182425,0.43471800000000005,0.0147282,-0.016862400000000003,0.952031,0.404271,0.16175,0.048145099999999996,0.762279,0.42239099999999996,0.347629,0.00223132,0.379304,0.0126157,0.41316099999999994,0.037668599999999997,0.099426,0.0101909,0.47611499999999995,-0.00895268,0.146303,1.0,3.0,2.7206906072799857,[38 73 10 95] 3.4533075835874896; [82 67 55 95] 3.388309941455811; [67 38 10 95] 3.3163520384091707; [35 38 10 95] 3.2498444069345185; [96 82 67 99] 3.240833988673342; [22 38 10 95] 3.200557690096451; [38 22 10 95] 3.200557690096451; [96 67 99 13] 3.165135553823085; [81 67 74 95] 3.05681596126107; [67 73 74 95] 3.0485053161386713; [67 5 74 95] 3.014589990431311; [67 55 74 95] 3.013919782180387; [82 99 22 13] 3.0074021231997907; [22 73 10 95] 2.944439263577392; [67 10 44 95] 2.9395605760756807; [35 67 10 95] 2.9284193326220893; [67 35 10 95] 2.9284193326220893; [35 73 10 95] 2.914232109630814; [66 22 10 95] 2.8996273014689735; [66 73 10 95] 2.8945150101592816; [35 22 10 95] 2.8852119075157767; [67 24 10 95] 2.871085818368002; [1 38 10 95] 2.8486813777328672; [1 73 10 95] 2.8454050019219155; [48 98 26 95] 2.8310231964460075; [67 22 74 95] 2.8296932035098905; [73 10 92 95] 2.8290198985284354; [66 38 10 95] 2.8272876087150194; [81 10 44 95] 2.818636080269273; [81 38 10 95] 2.8094353727974615; [81 22 10 95] 2.8082251105994227; [96 67 99 5] 2.8077657789689563; [67 20 74 95] 2.795674337535044; [1 22 10 95] 2.785121551538347; [67 24 74 95] 2.77822151587061; [67 10 12 95] 2.768940284913493; [67 10 92 95] 2.755424833755677; [38 10 12 95] 2.7374850916207603; [96 50 67 22] 2.7233556768714453; [81 51 67 95] 2.723060434026848; [22 10 95 79] 2.711265797431852; [48 81 26 95] 2.704560789020027; [67 39 10 95] 2.6929686620183775; [38 10 44 95] 2.68580702171635; [82 34 67 99] 2.680144640653102; [34 82 67 99] 2.680144640653102; [82 99 44 13] 2.674001959603084; [73 10 44 95] 2.662594128357072; [48 66 26 95] 2.661189793974747; [10 12 44 95] 2.640857176932648; [10 44 12 95] 2.640857176932648; [67 69 74 95] 2.6375905434392393; [35 10 44 95] 2.635587947473028; [67 73 10 95] 2.6231680566832924; [67 69 10 95] 2.6217680977048214; [1 66 10 95] 2.6160702774911133; [81 67 10 95] 2.607368078516031; [1 24 10 95] 2.6060528688949973; [1 35 10 95] 2.601278448198539; [48 39 26 95] 2.5996271191149836; [1 67 74 95] 2.5934173099654725; [20 73 10 95] 2.5882729804649816; [67 10 43 95] 2.5869821474070913; [1 34 86 95] 2.5868338120678027; [67 99 38 74] 2.58592616759115; [81 10 43 95] 2.580717563366155; [98 10 44 95] 2.578416384811584; [96 67 99 39] 2.574466170741704; [34 67 22 95] 2.5742139330719342; [73 10 95 79] 2.5725899764695113; [1 67 46 95] 2.5688490120749035; [65 50 67 35] 2.5681030332616697; [67 55 10 95] 2.566868592632868; [50 67 43 12] 2.5658048745065267; [98 67 74 95] 2.5515849125019843; [22 10 44 95] 2.5491592791973314; [48 73 26 95] 2.5434944419274994; [67 74 44 95] 2.5416762661749526; [82 67 46 95] 2.5390595477283546; [1 98 10 95] 2.5366907629170328; [50 67 24 43] 2.534616876115147; [66 10 95 79] 2.529319945791484; [67 74 43 95] 2.523033850533238; [81 10 95 79] 2.5104841943863834; [38 10 43 95] 2.5096110475508593; [67 43 46 95] 2.5083775469566065; [48 22 26 95] 2.5078212920057017; [10 44 92 95] 2.505672740802728; [10 92 44 95] 2.505672740802728; [67 39 74 95] 2.504456569441896; [81 73 10 95] 2.4864602280006904; [67 74 95 79] 2.486407567625315; [38 10 95 79] 2.4849775537956913; [50 67 22 13] 2.477948074399729; [48 26 44 95] 2.4737508111272035; [99 69 10 95] 2.471602996256571; [67 74 90 95] 2.4619726840220153; [1 10 44 95] 2.45888430896023; [65 50 67 39] 2.4545908811175305; [82 67 79 95] 2.4532693506681595;
0.12701300000000001,-0.00329844,0.0105785,0.8170970000000001,0.801611,0.362437,0.384619,0.4738,0.0657948,0.24688200000000002,-0.00368184,0.733398,-0.00266976,0.60258,0.0997978,0.173322,-0.0037419000000000003,0.782724,0.679214,-1.4968299999999998E-4,0.31045300000000003,0.22869699999999998,0.00426336,0.0118544,0.875865,0.329521,0.00663792,0.464595,0.563114,0.92085,-0.00988193,0.341073,0.045928199999999995,0.8738950000000001,0.183395,0.00186876,0.7592260000000001,0.360913,5.49575E-4,0.43699099999999996,0.00592908,0.00990954,0.863242,0.8584639999999999,0.382249,0.00404148,0.6927800000000001,-0.017707900000000002,0.6981109999999999,0.18391300000000002,-0.00971495,0.0835623,0.708796,0.00942664,0.36880799999999997,0.804736,-0.00994975,-0.0186745,0.12232799999999999,0.905797,0.010082700000000002,0.64654,0.764372,0.784413,-0.015608600000000002,0.71222,0.358126,0.0043595,0.834992,0.759166,-0.00987979,0.729002,0.0291668,0.0160207,0.569024,0.00679286,0.505497,0.419541,0.8980389999999999,0.0152629,0.0546544,-0.012645299999999998,0.54888,0.19600499999999998,9.559130000000001E-4,0.7540720000000001,0.731863,0.0185653,0.719713,0.500189,0.141311,0.747648,-0.015666,0.131942,0.627497,-0.011242100000000001,0.868467,0.0147991,0.112562,0.42126,0.0,4.0,0.0,-
-0.00913279,0.663586,0.517944,0.300683,0.458988,0.011731100000000001,0.00502209,0.9511430000000001,0.721116,0.720711,0.0623381,0.469962,0.0133615,0.9147799999999999,0.120163,0.21327800000000002,-0.0130286,0.797971,0.599076,0.0103821,0.011726100000000001,0.48124399999999995,0.00185633,0.649872,0.8663219999999999,-0.013019799999999998,-0.00805994,0.915432,0.679983,0.438987,0.980699,-0.00966427,0.039756400000000004,0.293501,0.480919,0.0135507,0.46891000000000005,-0.00332062,0.037531800000000004,0.00629982,0.250348,-0.00946649,0.10731700000000001,0.5486310000000001,0.7307319999999999,-0.0119583,0.2558,0.252272,-0.00713623,0.20161199999999999,-0.00496648,0.0787901,0.359904,0.970039,-0.0135572,0.765828,0.482125,0.9401299999999999,0.808868,2.1621E-4,0.235146,-0.00656898,0.668922,0.7872439999999999,0.933377,0.841161,0.0147918,0.9381870000000001,0.436125,0.479696,0.00166569,0.50894,0.21844699999999997,0.00334495,0.8817,-0.00196301,0.059228199999999995,0.796844,0.00551003,0.0705656,-0.0174897,0.657053,0.9726379999999999,0.68782,-0.00269393,0.813377,0.06400209999999999,0.526428,0.16175499999999998,0.036438,0.00649005,0.7718729999999999,0.00794534,0.9432940000000001,0.373605,-0.00396927,4.58825E-4,0.8712770000000001,0.00176245,0.626765,0.0,5.0,0.0,-
0.5569109999999999,-0.013763299999999997,0.358177,0.0159699,0.736428,0.7939470000000001,0.920149,0.467833,0.0111231,0.331635,0.934724,0.190942,-2.98885E-5,0.22401999999999997,0.752073,0.00352251,0.607482,0.660209,0.7894180000000001,0.660573,-0.00807643,0.247277,-0.017036799999999998,0.582739,0.270552,-0.0080616,0.183811,-0.00625865,0.9257770000000001,0.996568,0.7780600000000001,-0.00585272,0.259823,0.47209799999999996,0.514053,0.00496441,0.380825,0.295196,0.0105644,-0.00742556,0.9434170000000001,0.8023899999999999,0.00720013,0.794404,0.0133756,0.7525229999999999,0.2513,0.15798099999999998,0.00139975,0.741001,0.010275200000000002,0.8278040000000001,0.784279,0.644345,0.551995,0.808033,-0.0133463,0.00479919,0.516282,0.210702,0.673772,0.739792,0.902034,0.26202,0.07552869999999999,-0.00430936,0.391527,-0.00171777,0.00961256,0.9751639999999999,-0.00914731,0.259123,0.668823,4.7157599999999997E-4,0.393726,0.289779,0.820466,-0.00948883,0.012238899999999999,0.117654,-0.00876358,0.44008500000000006,0.0915841,0.306114,0.00665502,0.89036,0.1647,0.842694,0.140953,6.55354E-4,0.014081299999999998,0.8481639999999999,0.464949,0.014114700000000003,0.36696100000000004,0.010817499999999999,0.513749,0.978575,0.00172904,0.00338075,0.0,6.0,0.0,-
0.663009,-0.00614325,0.582144,0.6499159999999999,-0.00542554,0.6980149999999999,0.344129,0.00821378,0.110273,0.12848800000000002,0.5142680000000001,0.00335089,0.714762,0.421491,0.238848,0.23520700000000003,0.132996,-0.0155396,0.522203,0.00138802,0.94947,8.853760000000001E-4,0.728621,0.971582,0.432587,0.0289386,0.29219,-0.0156507,0.346655,0.380673,0.00472603,0.524139,0.762411,0.953332,0.226086,-0.00116142,0.902127,0.9039450000000001,0.00174237,0.00255466,0.8478979999999999,0.8308549999999999,-0.00492293,0.380589,0.202999,-0.0125946,0.45544399999999996,0.619646,0.9584469999999999,0.00908518,0.7136640000000001,0.044380699999999995,0.312909,-0.00212511,0.766729,0.00994985,0.4142,-0.0169856,0.06819789999999999,0.0154684,0.253869,0.808673,-0.014787999999999999,0.185422,0.807611,0.41800699999999996,0.725453,0.00888878,0.339047,0.8401190000000001,-0.00661876,0.284563,0.8556040000000001,-0.014624600000000001,-0.00687563,0.723553,0.279424,0.06657360000000001,0.459028,0.0154411,0.00993208,0.316515,0.24330500000000002,0.18043299999999998,0.95311,0.0105744,-0.00909755,0.5275810000000001,0.04204190000000001,0.44897700000000007,0.668596,-0.013541,0.16480999999999998,0.5171279999999999,0.9909479999999999,0.00968479,0.531684,0.665207,0.00982125,0.547045,0.0,7.0,0.0,-
0.5480079999999999,-0.00537781,0.29380500000000004,0.8548819999999999,0.220125,0.00523752,0.49411000000000005,0.00919309,0.12075799999999999,0.0767567,0.345107,0.00276964,0.6510199999999999,0.995503,0.0129989,0.838952,0.63871,0.51682,-0.011376100000000002,0.823644,0.799836,-0.011851700000000001,0.60195,0.0120515,0.44000600000000006,0.8518459999999999,0.678267,0.388008,0.83536,-0.0142908,0.423386,0.607576,0.039195,0.18626900000000002,-0.0357755,0.051948,0.0287608,-0.023036900000000003,0.9202610000000001,0.385949,0.010917200000000002,0.889958,0.00251612,0.45043500000000003,-3.9923199999999996E-4,0.935451,-0.00119989,0.66146,0.551168,0.344117,0.015198500000000002,0.577148,0.167906,0.307861,0.46393,0.00473485,0.309185,0.877986,0.266432,0.030536599999999997,7.774460000000001E-4,0.339692,0.507228,0.368202,0.019299599999999997,0.967901,0.322561,0.00553856,-0.00307573,0.24076799999999998,0.8984629999999999,0.30737,0.0137504,0.542469,0.504857,0.397446,-0.00343867,0.806144,0.0150793,-0.0121666,0.16289700000000001,0.0127411,0.55482,0.769278,0.374319,0.00308296,0.43811300000000003,0.0122199,0.0754193,0.00977847,0.191944,0.54283,0.811589,-4.70539E-4,0.614745,0.658181,-0.0121426,-0.0147679,0.203459,0.0388634,0.0,8.0,0.0,-
0.172413,0.0103169,0.156336,0.803153,0.956665,0.00493186,0.724634,0.0193766,0.9047040000000001,0.22527600000000003,0.82144,0.00732023,0.397872,0.9139079999999999,0.0102971,0.368058,0.534751,0.719484,0.0761893,-2.69104E-4,0.8005329999999999,0.5511560000000001,0.00392416,0.00861924,0.590064,0.733444,0.659303,0.0106229,0.375854,0.266314,0.320919,0.603287,0.00125759,0.645051,0.277202,0.88331,0.750143,0.338431,0.0177554,0.47327299999999994,-0.00365393,0.6969310000000001,0.0164984,0.152489,0.47841300000000003,-0.017638400000000002,0.06297559999999999,0.292044,0.219613,-0.00497276,0.23579899999999998,0.519783,-0.00735352,0.190359,0.315472,0.7288180000000001,-0.0142326,0.00706407,0.444507,0.250977,0.22047600000000003,0.00641798,0.287909,0.283406,0.45976000000000006,0.627847,0.00482306,0.6996020000000001,0.55576,0.675613,0.47572600000000004,-0.00505848,0.00420384,0.222356,-0.00864547,0.9557899999999999,0.46899799999999997,0.731417,-0.014162200000000002,0.674818,0.335993,0.00796752,-0.00221284,0.307327,0.7664949999999999,0.104121,0.158742,0.24616799999999997,0.00456477,0.364748,0.290114,0.00841515,0.301898,0.22015700000000002,0.430392,0.320833,-0.0029863000000000003,-0.00835149,0.9905889999999999,0.262824,1.0,9.0,8.43509988193132,[35 36 38 72] 12.436024278446551; [1 35 36 38] 11.558547970625273; [35 36 40 72] 11.494216117748932; [35 36 72 40] 11.494216117748932; [35 36 22 23] 11.00588019044017; [35 36 22 38] 10.7374248282191; [35 36 38 22] 10.7374248282191; [35 36 22 40] 10.429257790330867; [66 35 36 38] 10.158566892378532; [35 36 72 78] 10.135703606632942; [1 35 36 72] 10.129651362384916; [35 36 22 72] 10.058639942487607; [81 35 36 72] 9.874714477545478; [81 35 36 38] 9.827916843026879; [35 36 22 78] 9.727024520403594; [35 36 38 40] 9.625744938305264; [35 36 38 45] 9.623925017076418; [35 36 40 78] 9.614149181378224; [35 36 38 78] 9.47679819410703; [97 35 36 38] 9.272726702855147; [35 36 23 78] 9.268038104901688; [35 36 23 11] 9.262263872936762; [1 35 36 22] 9.16518274885046; [96 35 36 78] 9.144225806206979; [66 35 36 23] 9.134779735693968; [81 35 36 22] 9.134367913699814; [81 35 36 23] 9.118598562371567; [35 36 52 78] 8.926943744209204; [66 35 36 72] 8.88273278433911; [1 35 36 40] 8.880295884014762; [1 66 35 36] 8.861788525225192; [81 35 36 40] 8.789538618187974; [66 35 36 22] 8.758393495512307; [97 35 36 72] 8.74908730641942; [97 35 36 22] 8.745204021410464; [97 35 36 78] 8.671918564982843; [81 35 36 11] 8.651796358136187; [35 36 38 23] 8.631814520682727; [96 35 36 72] 8.607904190449041; [66 35 36 40] 8.55912734999241; [81 1 35 36] 8.528177446626525; [1 81 35 36] 8.528177446626525; [1 35 36 11] 8.526329063096803; [66 35 36 78] 8.525706574344518; [35 36 72 45] 8.490414910803276; [97 66 35 36] 8.466841751712709; [66 35 36 43] 8.365064413999423; [35 36 40 45] 8.356081030030053; [35 19 36 38] 8.350741636500116; [1 35 36 23] 8.346904990969966; [35 36 23 40] 8.305240739506518; [97 35 36 40] 8.270317566705794; [35 36 22 11] 8.253392064975658; [35 36 72 11] 8.11801650054856; [96 35 36 40] 8.081298936782085; [35 36 52 22] 8.055797119645737; [96 35 36 22] 7.955082958025007; [35 36 38 11] 7.913765443401349; [18 35 36 22] 7.827933751279961; [1 35 36 78] 7.818109110459783; [81 35 36 45] 7.804537023139087; [35 36 5 22] 7.802199997382238; [35 36 23 72] 7.794190986326555; [35 36 40 11] 7.776029082984999; [35 36 5 72] 7.7036934528692305; [97 35 36 11] 7.688603103478741; [81 66 35 36] 7.6434522587509495; [35 36 11 78] 7.620465377354514; [35 36 22 91] 7.591222283217939; [35 19 36 72] 7.579310259223338; [18 35 36 72] 7.516783333318448; [18 35 36 38] 7.496820471042299; [35 36 5 78] 7.494099984605331; [96 35 36 11] 7.4487535863019065; [35 36 52 11] 7.441982761583948; [35 36 38 91] 7.396775945575856; [97 35 36 23] 7.372574846000246; [35 36 22 42] 7.355268607734979; [1 35 36 52] 7.339760919176503; [0 35 36 72] 7.29759599612878; [66 35 36 45] 7.284024010840681; [66 35 36 5] 7.2779500976657205; [35 36 22 57] 7.277566192710101; [35 36 72 46] 7.255183507904105; [35 36 42 78] 7.250110824996576; [35 19 36 11] 7.238041176499227; [66 35 36 91] 7.199269705372986; [35 36 38 42] 7.169648129256976; [0 35 36 22] 7.113794500730502; [35 19 36 78] 7.054073171300272; [66 35 36 11] 7.049251504555522; [35 36 38 57] 7.0357718562159395; [0 97 35 36] 7.011413741599172; [35 36 5 40] 7.0049619052085665; [35 36 72 91] 6.985146268274841; [66 35 19 36] 6.945888851291746; [1 35 36 91] 6.943286327868355; [35 36 5 38] 6.941877852718445; [1 97 35 36] 6.931329463651087; [97 1 35 36] 6.931329463651087;
